universe,portfolio,strategy,weighting,rebalance_months,tc_bps,growth_multiple,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,avg_turnover_pct,avg_long_stocks,avg_short_stocks,last_long_stocks,last_short_stocks,months,monthly_rebalance_ann_return,monthly_rebalance_sharpe,monthly_rebalance_max_dd,monthly_rebalance_growth,ann_return_minus_monthly,sharpe_minus_monthly,max_dd_minus_monthly,growth_vs_monthly
top500,STR loser-minus-winner,long_short,vw,3,100,0.0512,-12.28,14.86,-0.801,-95.32,105.9,141.9,144.0,149,149,272,-31.4,-2.25,-99.98,0.0002,19.119999999999997,1.4489999999999998,4.660000000000011,256.0
top500,STR loser-minus-winner,long_short,vw,4,0,1.789,2.6,17.75,0.228,-57.61,79.6,140.2,142.5,150,150,272,0.5,0.113,-52.51,1.1203,2.1,0.115,-5.100000000000001,1.5968936891903953
top500,STR loser-minus-winner,long_short,vw,4,10,1.4428,1.63,17.76,0.175,-59.14,79.6,140.2,142.5,150,150,272,-3.21,-0.124,-67.8,0.4773,4.84,0.299,8.659999999999997,3.022836790278651
top500,STR loser-minus-winner,long_short,vw,4,20,1.1629,0.67,17.79,0.121,-60.63,79.6,140.2,142.5,150,150,272,-6.8,-0.36,-80.83,0.2028,7.47,0.481,20.199999999999996,5.73422090729783
top500,STR loser-minus-winner,long_short,vw,4,50,0.6062,-2.18,17.95,-0.038,-65.18,79.6,140.2,142.5,150,150,272,-16.84,-1.07,-98.51,0.0153,14.66,1.032,33.33,39.62091503267974
top500,STR loser-minus-winner,long_short,vw,4,100,0.2017,-6.82,18.47,-0.293,-81.28,79.6,140.2,142.5,150,150,272,-31.4,-2.25,-99.98,0.0002,24.58,1.957,18.700000000000003,1008.4999999999999
top500,STR loser-minus-winner,long_short,vw,5,0,0.7208,-1.43,15.85,-0.013,-59.9,64.3,145.9,146.0,149,149,272,0.5,0.113,-52.51,1.1203,-1.93,-0.126,-7.390000000000001,0.6433990895295902
top500,STR loser-minus-winner,long_short,vw,5,10,0.6058,-2.19,15.86,-0.061,-62.88,64.3,145.9,146.0,149,149,272,-3.21,-0.124,-67.8,0.4773,1.02,0.063,4.919999999999995,1.2692227110831762
top500,STR loser-minus-winner,long_short,vw,5,20,0.5088,-2.94,15.89,-0.109,-65.65,64.3,145.9,146.0,149,149,272,-6.8,-0.36,-80.83,0.2028,3.86,0.251,15.179999999999993,2.5088757396449703
top500,STR loser-minus-winner,long_short,vw,5,50,0.3005,-5.17,16.05,-0.251,-73.25,64.3,145.9,146.0,149,149,272,-16.84,-1.07,-98.51,0.0153,11.67,0.8190000000000001,25.260000000000005,19.640522875816995
top500,STR loser-minus-winner,long_short,vw,5,100,0.1235,-8.82,16.55,-0.474,-88.37,64.3,145.9,146.0,149,149,272,-31.4,-2.25,-99.98,0.0002,22.58,1.776,11.61,617.5
top500,STR loser-minus-winner,long_short,vw,6,0,0.5684,-2.46,16.02,-0.075,-74.91,55.8,135.9,140.5,149,149,272,0.5,0.113,-52.51,1.1203,-2.96,-0.188,-22.4,0.5073640989020798
top500,STR loser-minus-winner,long_short,vw,6,10,0.4895,-3.1,16.0,-0.116,-77.04,55.8,135.9,140.5,149,149,272,-3.21,-0.124,-67.8,0.4773,0.10999999999999988,0.007999999999999993,-9.240000000000009,1.0255604441650954
top500,STR loser-minus-winner,long_short,vw,6,20,0.4213,-3.74,15.99,-0.158,-79.0,55.8,135.9,140.5,149,149,272,-6.8,-0.36,-80.83,0.2028,3.0599999999999996,0.20199999999999999,1.8299999999999983,2.0774161735700196
top500,STR loser-minus-winner,long_short,vw,6,50,0.2678,-5.65,16.02,-0.281,-83.97,55.8,135.9,140.5,149,149,272,-16.84,-1.07,-98.51,0.0153,11.19,0.789,14.540000000000006,17.503267973856207
top500,STR loser-minus-winner,long_short,vw,6,100,0.1245,-8.78,16.31,-0.479,-90.15,55.8,135.9,140.5,149,149,272,-31.4,-2.25,-99.98,0.0002,22.619999999999997,1.771,9.829999999999998,622.5
top500,STR loser-minus-winner,long_short,vw,7,0,0.3232,-4.86,15.81,-0.233,-79.32,48.3,145.5,145.1,146,129,272,0.5,0.113,-52.51,1.1203,-5.36,-0.34600000000000003,-26.809999999999995,0.28849415335178075
top500,STR loser-minus-winner,long_short,vw,7,10,0.2838,-5.4,15.81,-0.269,-81.26,48.3,145.5,145.1,146,129,272,-3.21,-0.124,-67.8,0.4773,-2.1900000000000004,-0.14500000000000002,-13.460000000000008,0.5945945945945946
top500,STR loser-minus-winner,long_short,vw,7,20,0.2491,-5.95,15.83,-0.305,-83.03,48.3,145.5,145.1,146,129,272,-6.8,-0.36,-80.83,0.2028,0.8499999999999996,0.05499999999999999,-2.200000000000003,1.2283037475345167
top500,STR loser-minus-winner,long_short,vw,7,50,0.1679,-7.57,15.93,-0.41,-87.41,48.3,145.5,145.1,146,129,272,-16.84,-1.07,-98.51,0.0153,9.27,0.6600000000000001,11.100000000000009,10.973856209150327
top500,STR loser-minus-winner,long_short,vw,7,100,0.0862,-10.25,16.32,-0.575,-92.4,48.3,145.5,145.1,146,129,272,-31.4,-2.25,-99.98,0.0002,21.15,1.675,7.579999999999998,431.0
top500,STR loser-minus-winner,long_short,vw,8,0,0.6991,-1.57,16.76,-0.016,-62.77,41.4,139.6,141.6,120,140,272,0.5,0.113,-52.51,1.1203,-2.0700000000000003,-0.129,-10.260000000000005,0.6240292778719986
top500,STR loser-minus-winner,long_short,vw,8,10,0.6254,-2.05,16.77,-0.045,-63.55,41.4,139.6,141.6,120,140,272,-3.21,-0.124,-67.8,0.4773,1.1600000000000001,0.079,4.25,1.3102870312172636
top500,STR loser-minus-winner,long_short,vw,8,20,0.5592,-2.53,16.8,-0.074,-64.31,41.4,139.6,141.6,120,140,272,-6.8,-0.36,-80.83,0.2028,4.27,0.286,16.519999999999996,2.757396449704142
top500,STR loser-minus-winner,long_short,vw,8,50,0.3988,-3.97,16.92,-0.16,-66.52,41.4,139.6,141.6,120,140,272,-16.84,-1.07,-98.51,0.0153,12.87,0.91,31.99000000000001,26.065359477124183
top500,STR loser-minus-winner,long_short,vw,8,100,0.2253,-6.36,17.29,-0.298,-78.29,41.4,139.6,141.6,120,140,272,-31.4,-2.25,-99.98,0.0002,25.04,1.952,21.689999999999998,1126.5
top500,STR loser-minus-winner,long_short,vw,9,0,0.653,-1.86,16.83,-0.023,-53.16,39.2,142.5,144.0,149,149,272,0.5,0.113,-52.51,1.1203,-2.3600000000000003,-0.136,-0.6499999999999986,0.5828795858252254
top500,STR loser-minus-winner,long_short,vw,9,10,0.5892,-2.31,16.78,-0.051,-56.15,39.2,142.5,144.0,149,149,272,-3.21,-0.124,-67.8,0.4773,0.8999999999999999,0.07300000000000001,11.649999999999999,1.2344437460716529
top500,STR loser-minus-winner,long_short,vw,9,20,0.5315,-2.75,16.73,-0.078,-58.96,39.2,142.5,144.0,149,149,272,-6.8,-0.36,-80.83,0.2028,4.05,0.282,21.869999999999997,2.620808678500986
top500,STR loser-minus-winner,long_short,vw,9,50,0.3892,-4.08,16.65,-0.162,-66.4,39.2,142.5,144.0,149,149,272,-16.84,-1.07,-98.51,0.0153,12.76,0.908,32.11,25.437908496732028
top500,STR loser-minus-winner,long_short,vw,9,100,0.2298,-6.28,16.69,-0.3,-78.08,39.2,142.5,144.0,149,149,272,-31.4,-2.25,-99.98,0.0002,25.119999999999997,1.95,21.900000000000006,1149.0
top500,STR loser-minus-winner,long_short,vw,10,0,0.1481,-8.08,16.89,-0.412,-87.75,36.9,142.8,145.5,149,149,272,0.5,0.113,-52.51,1.1203,-8.58,-0.525,-35.24,0.13219673301794163
top500,STR loser-minus-winner,long_short,vw,10,10,0.1341,-8.48,16.9,-0.438,-88.84,36.9,142.8,145.5,149,149,272,-3.21,-0.124,-67.8,0.4773,-5.2700000000000005,-0.314,-21.040000000000006,0.2809553739786298
top500,STR loser-minus-winner,long_short,vw,10,20,0.1213,-8.89,16.92,-0.463,-89.84,36.9,142.8,145.5,149,149,272,-6.8,-0.36,-80.83,0.2028,-2.0900000000000007,-0.10300000000000004,-9.010000000000005,0.5981262327416174
top500,STR loser-minus-winner,long_short,vw,10,50,0.0897,-10.09,17.02,-0.536,-92.35,36.9,142.8,145.5,149,149,272,-16.84,-1.07,-98.51,0.0153,6.75,0.534,6.160000000000011,5.862745098039216
top500,STR loser-minus-winner,long_short,vw,10,100,0.0538,-12.1,17.37,-0.65,-95.27,36.9,142.8,145.5,149,149,272,-31.4,-2.25,-99.98,0.0002,19.299999999999997,1.6,4.710000000000008,269.0
top500,STR loser-minus-winner,long_short,vw,11,0,0.1733,-7.44,15.66,-0.414,-82.96,33.5,144.1,142.3,120,140,272,0.5,0.113,-52.51,1.1203,-7.94,-0.527,-30.449999999999996,0.15469070784611264
top500,STR loser-minus-winner,long_short,vw,11,10,0.1586,-7.8,15.63,-0.44,-84.41,33.5,144.1,142.3,120,140,272,-3.21,-0.124,-67.8,0.4773,-4.59,-0.316,-16.61,0.3322857741462392
top500,STR loser-minus-winner,long_short,vw,11,20,0.1451,-8.16,15.61,-0.466,-85.73,33.5,144.1,142.3,120,140,272,-6.8,-0.36,-80.83,0.2028,-1.3600000000000003,-0.10600000000000004,-4.900000000000006,0.715483234714004
top500,STR loser-minus-winner,long_short,vw,11,50,0.1109,-9.25,15.6,-0.541,-89.1,33.5,144.1,142.3,120,140,272,-16.84,-1.07,-98.51,0.0153,7.59,0.529,9.41000000000001,7.248366013071895
top500,STR loser-minus-winner,long_short,vw,11,100,0.0703,-11.05,15.77,-0.66,-93.09,33.5,144.1,142.3,120,140,272,-31.4,-2.25,-99.98,0.0002,20.349999999999998,1.5899999999999999,6.890000000000001,351.5
top500,STR loser-minus-winner,long_short,vw,12,0,0.2996,-5.18,16.77,-0.235,-70.55,29.7,123.2,133.5,120,140,272,0.5,0.113,-52.51,1.1203,-5.68,-0.348,-18.04,0.2674283674015888
top500,STR loser-minus-winner,long_short,vw,12,10,0.2767,-5.51,16.78,-0.256,-72.8,29.7,123.2,133.5,120,140,272,-3.21,-0.124,-67.8,0.4773,-2.3,-0.132,-5.0,0.5797192541378587
top500,STR loser-minus-winner,long_short,vw,12,20,0.2555,-5.84,16.79,-0.276,-74.89,29.7,123.2,133.5,120,140,272,-6.8,-0.36,-80.83,0.2028,0.96,0.08399999999999996,5.939999999999998,1.259861932938856
top500,STR loser-minus-winner,long_short,vw,12,50,0.2007,-6.84,16.87,-0.337,-80.27,29.7,123.2,133.5,120,140,272,-16.84,-1.07,-98.51,0.0153,10.0,0.7330000000000001,18.24000000000001,13.117647058823529
top500,STR loser-minus-winner,long_short,vw,12,100,0.1334,-8.5,17.13,-0.433,-86.88,29.7,123.2,133.5,120,140,272,-31.4,-2.25,-99.98,0.0002,22.9,1.817,13.100000000000009,666.9999999999999
top500,Small,long_only,vw,1,0,42.696,18.01,25.77,0.534,-67.45,3.6,446.6,0.0,447,0,272,18.01,0.534,-67.45,42.696,0.0,0.0,0.0,1.0
top500,Small,long_only,vw,1,10,42.3184,17.97,25.77,0.532,-67.47,3.6,446.6,0.0,447,0,272,17.97,0.532,-67.47,42.3184,0.0,0.0,0.0,1.0
top500,Small,long_only,vw,1,20,41.944,17.92,25.77,0.53,-67.5,3.6,446.6,0.0,447,0,272,17.92,0.53,-67.5,41.944,0.0,0.0,0.0,1.0
top500,Small,long_only,vw,1,50,40.8401,17.78,25.78,0.526,-67.57,3.6,446.6,0.0,447,0,272,17.78,0.526,-67.57,40.8401,0.0,0.0,0.0,1.0
top500,Small,long_only,vw,1,100,39.0631,17.55,25.79,0.518,-67.69,3.6,446.6,0.0,447,0,272,17.55,0.518,-67.69,39.0631,0.0,0.0,0.0,1.0
top500,Small,long_only,vw,2,0,43.0132,18.05,25.75,0.535,-67.47,3.3,446.8,0.0,447,0,272,18.01,0.534,-67.45,42.696,0.03999999999999915,0.0010000000000000009,-0.01999999999999602,1.007429267378677
top500,Small,long_only,vw,2,10,42.6679,18.01,25.75,0.534,-67.49,3.3,446.8,0.0,447,0,272,17.97,0.532,-67.47,42.3184,0.0400000000000027,0.0020000000000000018,-0.01999999999999602,1.0082588188589363
top500,Small,long_only,vw,2,20,42.3253,17.97,25.75,0.532,-67.51,3.3,446.8,0.0,447,0,272,17.92,0.53,-67.5,41.944,0.04999999999999716,0.0020000000000000018,-0.010000000000005116,1.009090692351707
top500,Small,long_only,vw,2,50,41.3135,17.84,25.76,0.528,-67.58,3.3,446.8,0.0,447,0,272,17.78,0.526,-67.57,40.8401,0.05999999999999872,0.0020000000000000018,-0.010000000000005116,1.0115915485025746
top500,Small,long_only,vw,2,100,39.6792,17.63,25.76,0.521,-67.68,3.3,446.8,0.0,447,0,272,17.55,0.518,-67.69,39.0631,0.0799999999999983,0.0030000000000000027,0.009999999999990905,1.0157719177433435
top500,Small,long_only,vw,3,0,43.1175,18.06,25.72,0.536,-67.33,3.1,447.1,0.0,447,0,272,18.01,0.534,-67.45,42.696,0.04999999999999716,0.0020000000000000018,0.12000000000000455,1.009872119168072
top500,Small,long_only,vw,3,10,42.7915,18.02,25.72,0.534,-67.35,3.1,447.1,0.0,447,0,272,17.97,0.532,-67.47,42.3184,0.05000000000000071,0.0020000000000000018,0.12000000000000455,1.0111795341978904
top500,Small,long_only,vw,3,20,42.4679,17.98,25.72,0.533,-67.37,3.1,447.1,0.0,447,0,272,17.92,0.53,-67.5,41.944,0.05999999999999872,0.0030000000000000027,0.12999999999999545,1.0124904634751095
top500,Small,long_only,vw,3,50,41.5113,17.87,25.73,0.529,-67.43,3.1,447.1,0.0,447,0,272,17.78,0.526,-67.57,40.8401,0.08999999999999986,0.0030000000000000027,0.13999999999998636,1.0164348275347024
top500,Small,long_only,vw,3,100,39.9632,17.67,25.74,0.523,-67.53,3.1,447.1,0.0,447,0,272,17.55,0.518,-67.69,39.0631,0.120000000000001,0.0050000000000000044,0.1599999999999966,1.0230422060717148
top500,Small,long_only,vw,4,0,43.4655,18.11,25.69,0.538,-67.19,3.1,447.4,0.0,450,0,272,18.01,0.534,-67.45,42.696,0.09999999999999787,0.0040000000000000036,0.2600000000000051,1.018022765598651
top500,Small,long_only,vw,4,10,43.1462,18.07,25.69,0.536,-67.21,3.1,447.4,0.0,450,0,272,17.97,0.532,-67.47,42.3184,0.10000000000000142,0.0040000000000000036,0.2600000000000051,1.019561231048433
top500,Small,long_only,vw,4,20,42.8292,18.03,25.69,0.535,-67.23,3.1,447.4,0.0,450,0,272,17.92,0.53,-67.5,41.944,0.10999999999999943,0.0050000000000000044,0.269999999999996,1.0211043295823001
top500,Small,long_only,vw,4,50,41.8915,17.91,25.7,0.531,-67.29,3.1,447.4,0.0,450,0,272,17.78,0.526,-67.57,40.8401,0.129999999999999,0.0050000000000000044,0.2799999999999869,1.025744305229419
top500,Small,long_only,vw,4,100,40.3727,17.72,25.71,0.525,-67.39,3.1,447.4,0.0,450,0,272,17.55,0.518,-67.69,39.0631,0.16999999999999815,0.007000000000000006,0.29999999999999716,1.033525245052236
top500,Small,long_only,vw,5,0,44.3684,18.21,25.62,0.542,-67.24,3.0,446.5,0.0,447,0,272,18.01,0.534,-67.45,42.696,0.1999999999999993,0.008000000000000007,0.21000000000000796,1.039169945662357
top500,Small,long_only,vw,5,10,44.0509,18.18,25.62,0.541,-67.26,3.0,446.5,0.0,447,0,272,17.97,0.532,-67.47,42.3184,0.21000000000000085,0.009000000000000008,0.20999999999999375,1.0409396385496616
top500,Small,long_only,vw,5,20,43.7356,18.14,25.63,0.539,-67.27,3.0,446.5,0.0,447,0,272,17.92,0.53,-67.5,41.944,0.21999999999999886,0.009000000000000008,0.23000000000000398,1.0427140949837879
top500,Small,long_only,vw,5,50,42.8028,18.03,25.63,0.536,-67.33,3.0,446.5,0.0,447,0,272,17.78,0.526,-67.57,40.8401,0.25,0.010000000000000009,0.23999999999999488,1.0480581585255668
top500,Small,long_only,vw,5,100,41.2905,17.84,25.64,0.529,-67.41,3.0,446.5,0.0,447,0,272,17.55,0.518,-67.69,39.0631,0.28999999999999915,0.01100000000000001,0.28000000000000114,1.0570205641641346
top500,Small,long_only,vw,6,0,44.0533,18.18,25.67,0.54,-67.05,2.9,447.7,0.0,447,0,272,18.01,0.534,-67.45,42.696,0.16999999999999815,0.006000000000000005,0.4000000000000057,1.031789863219037
top500,Small,long_only,vw,6,10,43.7459,18.14,25.67,0.539,-67.07,2.9,447.7,0.0,447,0,272,17.97,0.532,-67.47,42.3184,0.1700000000000017,0.007000000000000006,0.4000000000000057,1.033732371734281
top500,Small,long_only,vw,6,20,43.4406,18.1,25.67,0.538,-67.08,2.9,447.7,0.0,447,0,272,17.92,0.53,-67.5,41.944,0.17999999999999972,0.008000000000000007,0.4200000000000017,1.0356809078771696
top500,Small,long_only,vw,6,50,42.5369,17.99,25.67,0.534,-67.14,2.9,447.7,0.0,447,0,272,17.78,0.526,-67.57,40.8401,0.2099999999999973,0.008000000000000007,0.4299999999999926,1.0415474007164527
top500,Small,long_only,vw,6,100,41.0707,17.81,25.68,0.528,-67.23,2.9,447.7,0.0,447,0,272,17.55,0.518,-67.69,39.0631,0.259999999999998,0.010000000000000009,0.45999999999999375,1.0513937705916838
top500,Small,long_only,vw,7,0,44.2208,18.2,25.47,0.543,-66.3,2.9,446.7,0.0,450,0,272,18.01,0.534,-67.45,42.696,0.18999999999999773,0.009000000000000008,1.1500000000000057,1.0357129473486977
top500,Small,long_only,vw,7,10,43.9178,18.16,25.47,0.542,-66.31,2.9,446.7,0.0,450,0,272,17.97,0.532,-67.47,42.3184,0.19000000000000128,0.010000000000000009,1.1599999999999966,1.0377944345721957
top500,Small,long_only,vw,7,20,43.6169,18.12,25.47,0.54,-66.32,2.9,446.7,0.0,450,0,272,17.92,0.53,-67.5,41.944,0.1999999999999993,0.010000000000000009,1.1800000000000068,1.0398841312225824
top500,Small,long_only,vw,7,50,42.7259,18.02,25.47,0.537,-66.37,2.9,446.7,0.0,450,0,272,17.78,0.526,-67.57,40.8401,0.23999999999999844,0.01100000000000001,1.1999999999999886,1.0461752052517013
top500,Small,long_only,vw,7,100,41.2798,17.84,25.48,0.531,-66.44,2.9,446.7,0.0,450,0,272,17.55,0.518,-67.69,39.0631,0.28999999999999915,0.013000000000000012,1.25,1.0567466483714811
top500,Small,long_only,vw,8,0,47.0003,18.51,25.43,0.554,-65.94,2.8,447.5,0.0,450,0,272,18.01,0.534,-67.45,42.696,0.5,0.020000000000000018,1.5100000000000051,1.100812722503279
top500,Small,long_only,vw,8,10,46.6843,18.48,25.43,0.553,-65.96,2.8,447.5,0.0,450,0,272,17.97,0.532,-67.47,42.3184,0.5100000000000016,0.02100000000000002,1.5100000000000051,1.1031678891451473
top500,Small,long_only,vw,8,20,46.3704,18.44,25.43,0.552,-65.97,2.8,447.5,0.0,450,0,272,17.92,0.53,-67.5,41.944,0.5199999999999996,0.02200000000000002,1.5300000000000011,1.1055311844363913
top500,Small,long_only,vw,8,50,45.4408,18.34,25.44,0.548,-66.02,2.8,447.5,0.0,450,0,272,17.78,0.526,-67.57,40.8401,0.5599999999999987,0.02200000000000002,1.5499999999999972,1.112651536112791
top500,Small,long_only,vw,8,100,43.9309,18.16,25.45,0.542,-66.1,2.8,447.5,0.0,450,0,272,17.55,0.518,-67.69,39.0631,0.6099999999999994,0.02400000000000002,1.5900000000000034,1.1246137659325552
top500,Small,long_only,vw,9,0,47.287,18.55,25.26,0.557,-66.12,2.8,446.7,0.0,447,0,272,18.01,0.534,-67.45,42.696,0.5399999999999991,0.02300000000000002,1.3299999999999983,1.1075276372493912
top500,Small,long_only,vw,9,10,46.9801,18.51,25.26,0.556,-66.15,2.8,446.7,0.0,447,0,272,17.97,0.532,-67.47,42.3184,0.5400000000000027,0.02400000000000002,1.3199999999999932,1.1101577564369165
top500,Small,long_only,vw,9,20,46.6751,18.48,25.25,0.555,-66.17,2.8,446.7,0.0,447,0,272,17.92,0.53,-67.5,41.944,0.5599999999999987,0.025000000000000022,1.3299999999999983,1.1127956322716002
top500,Small,long_only,vw,9,50,45.7715,18.38,25.25,0.551,-66.25,2.8,446.7,0.0,447,0,272,17.78,0.526,-67.57,40.8401,0.5999999999999979,0.025000000000000022,1.3199999999999932,1.1207489697625619
top500,Small,long_only,vw,9,100,44.3025,18.21,25.24,0.545,-66.37,2.8,446.7,0.0,447,0,272,17.55,0.518,-67.69,39.0631,0.6600000000000001,0.027000000000000024,1.3199999999999932,1.134126579815734
top500,Small,long_only,vw,10,0,46.4994,18.46,25.37,0.553,-66.98,2.8,446.0,0.0,447,0,272,18.01,0.534,-67.45,42.696,0.4499999999999993,0.019000000000000017,0.46999999999999886,1.089080944350759
top500,Small,long_only,vw,10,10,46.1956,18.42,25.37,0.552,-67.0,2.8,446.0,0.0,447,0,272,17.97,0.532,-67.47,42.3184,0.45000000000000284,0.020000000000000018,0.46999999999999886,1.0916197209724376
top500,Small,long_only,vw,10,20,45.8937,18.39,25.37,0.551,-67.01,2.8,446.0,0.0,447,0,272,17.92,0.53,-67.5,41.944,0.46999999999999886,0.02100000000000002,0.4899999999999949,1.0941660308983407
top500,Small,long_only,vw,10,50,44.9992,18.29,25.37,0.547,-67.06,2.8,446.0,0.0,447,0,272,17.78,0.526,-67.57,40.8401,0.509999999999998,0.02100000000000002,0.5099999999999909,1.1018386340875757
top500,Small,long_only,vw,10,100,43.5453,18.12,25.37,0.541,-67.15,2.8,446.0,0.0,447,0,272,17.55,0.518,-67.69,39.0631,0.5700000000000003,0.02300000000000002,0.539999999999992,1.114742557554316
top500,Small,long_only,vw,11,0,48.9255,18.72,25.17,0.564,-65.71,2.8,446.1,0.0,450,0,272,18.01,0.534,-67.45,42.696,0.7099999999999973,0.029999999999999916,1.740000000000009,1.1459035975267005
top500,Small,long_only,vw,11,10,48.6141,18.69,25.17,0.563,-65.73,2.8,446.1,0.0,450,0,272,17.97,0.532,-67.47,42.3184,0.7200000000000024,0.030999999999999917,1.7399999999999949,1.1487698022609552
top500,Small,long_only,vw,11,20,48.3046,18.66,25.17,0.562,-65.74,2.8,446.1,0.0,450,0,272,17.92,0.53,-67.5,41.944,0.7399999999999984,0.03200000000000003,1.7600000000000051,1.1516450505435818
top500,Small,long_only,vw,11,50,47.3874,18.56,25.16,0.558,-65.79,2.8,446.1,0.0,450,0,272,17.78,0.526,-67.57,40.8401,0.7799999999999976,0.03200000000000003,1.779999999999987,1.1603154742520219
top500,Small,long_only,vw,11,100,45.8956,18.39,25.16,0.553,-65.86,2.8,446.1,0.0,450,0,272,17.55,0.518,-67.69,39.0631,0.8399999999999999,0.03500000000000003,1.8299999999999983,1.1749093133929465
top500,Small,long_only,vw,12,0,45.0504,18.29,25.55,0.545,-66.7,2.7,449.3,0.0,450,0,272,18.01,0.534,-67.45,42.696,0.2799999999999976,0.01100000000000001,0.75,1.0551433389544689
top500,Small,long_only,vw,12,10,44.7589,18.26,25.55,0.544,-66.71,2.7,449.3,0.0,450,0,272,17.97,0.532,-67.47,42.3184,0.2900000000000027,0.01200000000000001,0.7600000000000051,1.057669949714545
top500,Small,long_only,vw,12,20,44.4693,18.22,25.55,0.543,-66.73,2.7,449.3,0.0,450,0,272,17.92,0.53,-67.5,41.944,0.29999999999999716,0.013000000000000012,0.769999999999996,1.0602064657638754
top500,Small,long_only,vw,12,50,43.6109,18.12,25.56,0.54,-66.78,2.7,449.3,0.0,450,0,272,17.78,0.526,-67.57,40.8401,0.33999999999999986,0.014000000000000012,0.789999999999992,1.0678450836310391
top500,Small,long_only,vw,12,100,42.2152,17.95,25.57,0.534,-66.87,2.7,449.3,0.0,450,0,272,17.55,0.518,-67.69,39.0631,0.3999999999999986,0.016000000000000014,0.8199999999999932,1.0806925205628843
top500,Value,long_only,vw,1,0,58.3701,19.65,29.26,0.547,-58.84,8.8,142.3,0.0,145,0,272,19.65,0.547,-58.84,58.3701,0.0,0.0,0.0,1.0
top500,Value,long_only,vw,1,10,57.038,19.53,29.27,0.544,-58.88,8.8,142.3,0.0,145,0,272,19.53,0.544,-58.88,57.038,0.0,0.0,0.0,1.0
top500,Value,long_only,vw,1,20,55.7352,19.41,29.27,0.54,-58.93,8.8,142.3,0.0,145,0,272,19.41,0.54,-58.93,55.7352,0.0,0.0,0.0,1.0
top500,Value,long_only,vw,1,50,51.9968,19.04,29.29,0.529,-59.08,8.8,142.3,0.0,145,0,272,19.04,0.529,-59.08,51.9968,0.0,0.0,0.0,1.0
top500,Value,long_only,vw,1,100,46.2973,18.44,29.32,0.511,-59.33,8.8,142.3,0.0,145,0,272,18.44,0.511,-59.33,46.2973,0.0,0.0,0.0,1.0
top500,Value,long_only,vw,2,0,58.9762,19.71,29.23,0.549,-58.79,8.2,142.4,0.0,145,0,272,19.65,0.547,-58.84,58.3701,0.060000000000002274,0.0020000000000000018,0.05000000000000426,1.0103837409906784
top500,Value,long_only,vw,2,10,57.725,19.59,29.24,0.546,-58.83,8.2,142.4,0.0,145,0,272,19.53,0.544,-58.88,57.038,0.05999999999999872,0.0020000000000000018,0.05000000000000426,1.0120446018443845
top500,Value,long_only,vw,2,20,56.4992,19.48,29.24,0.542,-58.88,8.2,142.4,0.0,145,0,272,19.41,0.54,-58.93,55.7352,0.07000000000000028,0.0020000000000000018,0.04999999999999716,1.0137076748625644
top500,Value,long_only,vw,2,50,52.9698,19.14,29.26,0.532,-59.01,8.2,142.4,0.0,145,0,272,19.04,0.529,-59.08,51.9968,0.10000000000000142,0.0030000000000000027,0.07000000000000028,1.018712690011693
top500,Value,long_only,vw,2,100,47.5525,18.57,29.29,0.516,-59.24,8.2,142.4,0.0,145,0,272,18.44,0.511,-59.33,46.2973,0.129999999999999,0.0050000000000000044,0.0899999999999963,1.0271117322176455
top500,Value,long_only,vw,3,0,58.6243,19.67,29.22,0.548,-58.77,7.9,142.4,0.0,145,0,272,19.65,0.547,-58.84,58.3701,0.020000000000003126,0.0010000000000000009,0.07000000000000028,1.0043549694107086
