co_code,Month,monthly_return,eom_mcap,prev_mktcap,Size_Label_Yearly,Size_Label_Monthly,MOM_Label,BM_Label,OP_Label,INV_Label,AT_Label,SG_Label,ACC_Label,VOL_Label,STR_Label,Size_Label_OP,Size_Label_INV,Size_Label_AT,Size_Label_SG,Size_Label_ACC
255060,2007-12,0.18285635068584,27154.15,27154.15,S,S,W,G,N,A,H,H,A,L,N,S,S,S,S,S
66532,2007-12,0.090185083657637,27042.7319,27042.7319,S,S,W,G,R,N,N,H,A,N,L,S,S,S,S,S
82000,2007-12,0.0328604334648445,26793.0818,26793.0818,S,S,N,N,W,A,N,H,N,N,N,S,S,S,S,S
227710,2007-12,0.0385447590211387,26565.8393,26565.8393,S,S,N,G,,A,N,N,C,N,N,,S,S,S,S
24685,2007-12,0.1131306657963875,26506.9201,26506.9201,S,S,N,G,W,N,L,N,C,N,L,S,S,S,S,S
36303,2007-12,-0.0356391401732975,26462.8875,26462.8875,S,S,N,N,R,A,H,N,A,N,L,S,S,S,S,S
86816,2007-12,0.2417392553267485,26452.2769,26452.2769,S,S,W,V,N,N,N,N,A,L,N,S,S,S,S,S
21575,2007-12,0.1247162983680689,26370.8186,26370.8186,S,S,W,N,R,A,H,N,A,N,N,S,S,S,S,S
178832,2007-12,0.4130453276203873,26126.3602,26126.3602,S,S,W,V,N,C,N,N,N,H,H,S,S,S,S,S
44220,2007-12,0.3942891135379887,26075.4219,26075.4219,S,S,N,N,N,N,N,L,C,N,H,S,S,S,S,S
270556,2007-12,-0.0559712554004637,25975.6068,25975.6068,S,S,W,G,R,N,N,H,C,H,L,S,S,S,S,S
195517,2007-12,0.0550725807944949,25816.7868,25816.7868,S,S,L,N,W,C,L,L,N,N,H,S,S,S,S,S
81173,2007-12,0.30007833390015,25658.1829,25658.1829,S,S,L,G,W,A,L,N,A,N,H,S,S,S,S,S
119482,2007-12,0.0615401299334448,25636.8426,25636.8426,S,S,N,N,R,A,H,N,A,N,L,S,S,S,S,S
117230,2007-12,0.0758860279316464,25451.8092,25451.8092,S,S,W,N,,C,,,C,L,L,,S,,,S
59045,2007-12,0.0012070469110052,25299.4787,25299.4787,,S,W,,,A,,,N,,H,,S,,,S
29728,2007-12,0.1273344021365972,25038.8052,25038.8052,S,S,N,N,N,A,N,H,A,N,H,S,S,S,S,S
371246,2007-12,0.2682580816529849,24696.8226,24696.8226,,,,,,A,L,H,A,,N,,S,S,S,S
52194,2007-12,0.0664032147927933,24683.8512,24683.8512,S,S,N,G,,A,N,H,A,N,N,,S,S,S,S
68623,2007-12,0.2646100385043863,24657.2454,24657.2454,S,S,W,G,W,N,L,H,N,N,N,S,S,S,S,S
113222,2007-12,0.3685474467586653,24500.7292,24500.7292,S,S,W,G,R,A,H,H,A,H,L,S,S,S,S,S
95410,2007-12,0.1032313083322216,24143.7611,24143.7611,S,S,L,G,W,C,L,N,N,N,H,S,S,S,S,S
84205,2007-12,0.0130472815915718,23756.9286,23756.9286,S,S,N,G,N,C,H,N,A,L,H,S,S,S,S,S
152087,2007-12,0.0836791791937179,23736.6495,23736.6495,S,S,W,G,N,N,N,N,N,N,H,S,S,S,S,S
111206,2007-12,-0.0339572346145089,23596.0105,23596.0105,S,S,W,G,R,N,H,H,A,N,N,S,S,S,S,S
77413,2007-12,0.1210695776105128,23532.8994,23532.8994,S,S,W,N,W,N,L,N,C,N,L,S,S,S,S,S
58319,2007-12,0.0230940666083492,23447.7966,23447.7966,S,S,W,V,,N,,,C,L,H,,S,,,S
248135,2007-12,0.1048979279809132,23269.377,23269.377,S,S,N,N,,N,,,A,N,H,,S,,,S
182523,2007-12,0.1016035403194233,23232.1488,23232.1488,S,S,L,G,N,C,N,L,N,L,N,S,S,S,S,S
203025,2007-12,0.0385286216333442,23226.0464,23226.0464,S,S,N,G,R,N,H,H,N,L,N,S,S,S,S,S
169324,2007-12,0.1180851063140668,23120.9058,23120.9058,S,S,N,G,R,C,N,H,A,L,L,S,S,S,S,S
69503,2007-12,1.908445443137186,22965.5615,22965.5615,S,S,W,V,W,C,L,H,N,H,H,B,B,B,B,B
25290,2007-12,0.1815676728318589,22821.0433,22821.0433,S,S,L,G,N,N,N,L,N,L,N,S,S,S,S,S
96520,2007-12,0.1552674908898739,22698.0039,22698.0039,S,S,N,G,R,N,N,N,C,H,L,S,S,S,S,S
96407,2007-12,-0.0279541286924885,22631.3606,22631.3606,S,S,N,N,N,A,N,L,A,L,N,S,S,S,S,S
202369,2007-12,0.1557021721406397,22592.676,22592.676,,,,,W,A,L,,A,,H,S,S,S,,S
86720,2007-12,-0.0311654436398208,22318.7062,22318.7062,S,S,N,G,N,N,N,N,N,L,N,S,S,S,S,S
136443,2007-12,0.2469855792400601,22274.136,22274.136,S,S,L,N,,N,,,C,L,N,,S,,,S
29433,2007-12,0.0065176205768333,22246.5426,22246.5426,S,S,W,G,N,N,N,N,A,N,N,S,S,S,S,S
177792,2007-12,0.1269067855373866,22155.0,22155.0,S,S,W,G,W,N,H,N,N,N,H,S,S,S,S,S
36277,2007-12,0.1845236468925488,22083.48,22083.48,S,S,N,G,N,C,H,N,A,N,L,S,S,S,S,S
158295,2007-12,0.3150248386819296,22082.8657,22082.8657,S,S,N,G,N,N,N,N,N,N,L,S,S,S,S,S
99905,2007-12,0.0862081308026585,21924.0251,21924.0251,S,S,N,G,,N,N,N,N,L,H,,S,S,S,S
30157,2007-12,0.0861834070799896,21909.9981,21909.9981,S,S,W,V,,N,,,C,H,L,,S,,,S
61862,2007-12,0.3460336686726302,21681.6672,21681.6672,S,S,N,G,N,N,L,N,A,L,L,S,S,S,S,S
102484,2007-12,0.2335194949399845,21519.9274,21519.9274,,S,W,,,C,L,L,C,H,L,,S,S,S,S
9681,2007-12,0.4355952945699839,21511.8844,21511.8844,S,S,W,G,R,A,L,H,A,N,H,S,S,S,S,S
196667,2008-01,-0.1541101793818471,4190432.8221,4190432.8221,B,B,W,G,N,N,N,N,A,L,L,B,B,B,B,B
163226,2008-01,-0.1913578002763319,2645678.376,2645678.376,B,B,N,G,N,N,L,N,N,L,L,B,B,B,B,B
155695,2008-01,-0.2222081731568559,2068787.018,2068787.018,B,B,W,N,W,N,L,N,N,L,L,B,B,B,B,B
34162,2008-01,-0.1308480113451113,1891004.3843,1891004.3843,B,B,N,G,N,A,N,H,A,L,L,B,B,B,B,B
155630,2008-01,-0.2237572123156292,1827027.035,1827027.035,,B,W,,N,N,L,N,A,H,H,B,B,B,B,B
132144,2008-01,-0.2516303116073374,1618265.0,1618265.0,,B,W,,W,C,H,H,C,,L,B,B,B,B,B
369944,2008-01,-0.1758633856520757,1539727.1883,1539727.1883,B,B,N,G,R,A,L,,A,L,L,B,B,B,,B
96379,2008-01,-0.077570183761905,1378104.2865,1378104.2865,B,B,N,G,,N,,,C,L,L,,B,,,B
33769,2008-01,-0.2002471864477426,1267734.42,1267734.42,B,B,W,G,N,N,N,N,N,L,L,B,B,B,B,B
236328,2008-01,-0.0102643092589794,1247933.5846,1247933.5846,B,B,W,N,,N,,,C,L,L,,B,,,B
127106,2008-01,-0.1421651338476889,1216162.4611,1216162.4611,B,B,W,G,N,N,N,N,N,N,L,B,B,B,B,B
236460,2008-01,-0.2425670861206689,1175305.4751,1175305.4751,B,B,W,G,R,N,N,N,A,L,L,B,B,B,B,B
164646,2008-01,-0.1681221253512341,1054354.9505,1054354.9505,B,B,L,G,R,A,H,N,A,L,L,B,B,B,B,B
100632,2008-01,-0.1376488810893382,1011593.3131,1011593.3131,B,B,L,G,,A,N,H,A,L,L,,B,B,B,B
370115,2008-01,-0.2992632389781756,1005300.0,1005300.0,,B,W,,,A,,,A,,L,,B,,,B
98907,2008-01,-0.3925668717592078,947877.9546,947877.9546,B,B,N,N,R,N,H,N,N,N,H,B,B,B,B,B
95632,2008-01,0.0002856150115655,810288.1797,810288.1797,B,B,N,G,W,N,L,,C,L,L,B,B,B,,B
257777,2008-01,-0.2173174427606026,794236.2188,794236.2188,B,B,N,G,R,A,L,H,A,N,N,B,B,B,B,B
97066,2008-01,-0.0558015980672489,788754.9429,788754.9429,B,B,N,G,R,N,H,N,N,L,L,B,B,B,B,B
272724,2008-01,-0.2197609722696315,767593.8029,767593.8029,B,B,L,G,N,A,N,N,A,L,N,B,B,B,B,B
236919,2008-01,-0.273746781795512,733150.0165,733150.0165,B,B,W,G,N,N,H,H,N,L,L,B,B,B,B,B
248136,2008-01,-0.2090878106171542,683388.5729,683388.5729,B,B,W,N,N,A,L,N,A,L,L,B,B,B,B,B
196588,2008-01,-0.2523505589582854,635476.6169,635476.6169,B,B,W,G,,A,L,H,A,L,L,,B,B,B,B
88297,2008-01,-0.0789790397498692,612231.6358,612231.6358,B,B,N,G,,N,,,C,L,L,,B,,,B
244056,2008-01,-0.210689951192034,579851.7345,579851.7345,B,B,N,G,N,A,N,H,A,N,L,B,B,B,B,B
27747,2008-01,-0.0658646186625017,505040.0238,505040.0238,B,B,W,N,W,N,L,H,N,H,N,B,B,B,B,B
108841,2008-01,-0.1380330268635134,495592.8156,495592.8156,B,B,W,G,N,N,L,L,N,N,N,B,B,B,B,B
109856,2008-01,-0.254699380044554,474059.2828,474059.2828,B,B,W,G,N,N,L,N,N,H,L,B,B,B,B,B
94080,2008-01,-0.0174915833757316,465323.919,465323.919,B,B,N,G,R,N,H,L,N,L,L,B,B,B,B,B
79498,2008-01,-0.2473556651104171,459696.2098,459696.2098,B,B,N,N,N,C,N,L,N,L,N,B,B,B,B,B
371877,2008-01,-0.2391069523191169,457493.2508,457493.2508,,B,N,,,,,,,,N,,,,,
76718,2008-01,-0.3030512077285165,451705.2716,451705.2716,,B,W,,,A,,,A,,L,,B,,,B
122573,2008-01,-0.1991006399538072,446304.4196,446304.4196,B,B,W,G,,A,,,N,L,L,,B,,,B
158982,2008-01,-0.4543206432683662,432177.993,432177.993,B,B,W,V,,N,L,L,C,H,L,,B,B,B,B
94000,2008-01,-0.3643468908291326,396707.7752,396707.7752,B,B,W,G,R,N,N,H,A,H,N,B,B,B,B,B
69497,2008-01,-0.3228138283076956,371657.9176,371657.9176,B,B,W,N,W,A,L,L,N,H,N,B,B,B,B,B
36278,2008-01,-0.104402797370896,366578.651,366578.651,,,,,R,A,L,H,A,,L,B,B,B,B,B
94175,2008-01,-0.2663700680199329,349539.5143,349539.5143,B,B,N,G,R,A,N,H,A,L,L,B,B,B,B,B
256066,2008-01,0.1236180537395703,346808.1609,346808.1609,B,B,W,G,,A,,,C,L,L,,B,,,B
85447,2008-01,-0.1928655812131569,335733.8756,335733.8756,B,B,N,G,N,N,N,N,A,L,L,B,B,B,B,B
248165,2008-01,-0.133481834174827,320594.3989,320594.3989,B,B,W,N,W,N,L,L,N,N,N,B,B,B,B,B
21420,2008-01,-0.2692431230988751,320458.4401,320458.4401,B,B,W,G,R,N,H,H,N,L,L,B,B,B,B,B
226821,2008-01,-0.1224172584331934,318666.963,318666.963,B,B,N,G,R,A,N,H,N,N,L,B,B,B,B,B
155529,2008-01,-0.0927553180053215,312457.9541,312457.9541,B,B,W,N,N,N,N,N,A,L,N,B,B,B,B,B
214297,2008-01,-0.1309840082053283,302628.1114,302628.1114,B,B,L,G,N,N,N,N,A,L,L,B,B,B,B,B
177753,2008-01,-0.2775640848915439,302608.6905,302608.6905,,,,,W,N,L,H,N,,L,B,B,B,B,B
369943,2008-01,-0.2687436364844967,298127.9585,298127.9585,B,B,W,N,W,A,L,,A,H,L,B,B,B,,B
100709,2008-01,-0.1251214492389156,295812.028,295812.028,B,B,W,G,,A,,,C,N,L,,B,,,B
140829,2008-01,-0.1465730576530957,287321.0547,287321.0547,B,B,N,G,N,A,H,N,A,L,L,B,B,B,B,B
248093,2008-01,-0.0674403287626468,286005.3835,286005.3835,B,B,L,G,R,N,H,N,N,L,L,B,B,B,B,B
5747,2008-01,-0.2322355280373484,283299.8047,283299.8047,B,B,W,G,W,A,H,L,N,H,H,B,B,B,B,B
28899,2008-01,-0.0896154687454943,265900.1459,265900.1459,B,B,N,G,N,N,N,N,N,L,L,B,B,B,B,B
93902,2008-01,-0.2394872253844954,263648.9218,263648.9218,B,B,N,N,N,N,N,H,A,L,N,B,B,B,B,B
98631,2008-01,-0.2914193587351423,248231.7357,248231.7357,B,B,W,G,W,N,L,,C,L,N,B,B,B,,B
239726,2008-01,-0.0649868008765128,242491.3628,242491.3628,B,B,N,G,W,N,L,N,A,L,L,B,B,B,B,B
138385,2008-01,-0.4175316742197428,239008.2323,239008.2323,B,B,W,N,,C,H,N,N,H,L,,B,B,B,B
86607,2008-01,-0.1789301880358635,223865.3058,223865.3058,B,B,N,G,R,N,H,H,A,L,L,B,B,B,B,B
88258,2008-01,-0.2416459025071748,218824.5788,218824.5788,B,B,N,G,N,C,N,H,C,L,L,B,B,B,B,B
265414,2008-01,-0.3192979568571938,217868.25,217868.25,B,B,N,N,W,C,L,L,N,L,N,B,B,B,B,B
109874,2008-01,-0.2779482082103749,216370.0438,216370.0438,B,B,W,N,N,N,N,N,N,L,N,B,B,B,B,B
105711,2008-01,-0.2018731341608235,214344.5088,214344.5088,B,B,W,G,W,N,N,N,A,H,N,B,B,B,B,B
136444,2008-01,-0.2340190795159945,211817.1557,211817.1557,B,B,L,G,N,N,H,N,N,L,N,B,B,B,B,B
183861,2008-01,-0.0431878051100497,209518.5112,209518.5112,B,B,N,N,,N,,,C,L,L,,B,,,B
142526,2008-01,-0.1591429271844036,198016.1324,198016.1324,B,B,W,G,R,C,H,N,A,N,L,B,B,B,B,B
23354,2008-01,-0.2648955099711738,192277.4892,192277.4892,B,B,N,G,R,N,N,H,A,L,L,B,B,B,B,B
33873,2008-01,-0.3287545031813027,189321.5332,189321.5332,B,B,N,N,R,N,H,N,N,L,N,B,B,B,B,B
126872,2008-01,-0.44275459547816,187706.8021,187706.8021,,B,W,,R,A,L,H,A,,H,B,B,B,B,B
98964,2008-01,-0.0281239611788678,187448.6316,187448.6316,B,B,N,G,W,A,L,N,A,L,N,B,B,B,B,B
4253,2008-01,-0.2724890027815281,187297.4034,187297.4034,B,B,W,G,,A,L,L,N,L,L,,B,B,B,B
265397,2008-01,-0.4610701348242336,185406.3799,185406.3799,B,B,L,N,N,N,N,N,N,H,H,B,B,B,B,B
30148,2008-01,-0.0265230442805602,178242.9845,178242.9845,B,B,N,N,,N,,,C,L,L,,B,,,B
33727,2008-01,-0.2741343224366754,168820.0,168820.0,B,B,N,G,N,N,L,L,N,L,N,B,B,B,B,B
30136,2008-01,-0.160546819255098,167416.8374,167416.8374,B,B,N,V,,N,,,C,L,N,,B,,,B
183757,2008-01,-0.1960357352209727,167346.9737,167346.9737,B,B,W,G,N,A,L,H,C,N,L,B,B,B,B,B
47858,2008-01,-0.0869248215035565,165291.0071,165291.0071,B,B,L,G,N,N,N,N,A,L,N,B,B,B,B,B
149711,2008-01,-0.2788562600658109,164898.3514,164898.3514,B,B,N,G,N,N,H,N,A,L,L,B,B,B,B,B
239792,2008-01,-0.1151677561009372,159919.5388,159919.5388,,B,N,,R,A,L,H,A,,L,B,B,B,B,B
193553,2008-01,-0.1819749566864515,158741.6377,158741.6377,B,B,N,G,W,A,L,L,C,L,L,B,B,B,B,B
216946,2008-01,-0.1981014834855315,150410.1508,150410.1508,B,B,W,G,N,N,N,N,A,N,L,B,B,B,B,B
82197,2008-01,-0.1668626034325399,147130.1615,147130.1615,B,B,N,G,N,N,L,N,N,N,N,B,B,B,B,B
157827,2008-01,-0.0751796139935553,144613.9324,144613.9324,B,B,N,G,R,N,H,L,C,L,N,B,B,B,B,B
52418,2008-01,-0.1711595417996593,144207.2973,144207.2973,B,B,W,G,R,N,H,N,N,L,L,B,B,B,B,B
275062,2008-01,-0.1335267948708536,141798.0105,141798.0105,B,B,N,G,W,C,L,L,A,L,L,B,B,B,B,B
92590,2008-01,0.0058349639573851,139052.3906,139052.3906,B,B,L,G,R,C,H,N,N,L,L,B,B,B,B,B
83018,2008-01,-0.2571767259908882,138311.5833,138311.5833,B,B,N,G,W,N,L,L,N,N,H,B,B,B,B,B
136494,2008-01,-0.3771906706319594,137223.0057,137223.0057,,B,L,,R,A,H,H,A,,L,B,B,B,B,B
41860,2008-01,-0.1253188385062387,135894.5,135894.5,B,B,N,V,,N,,,C,L,N,,B,,,B
97191,2008-01,-0.3629804001625535,126414.1566,126414.1566,B,B,L,G,,A,L,N,A,L,L,,B,B,B,B
125123,2008-01,-0.1478336511428348,126166.4384,126166.4384,B,B,L,G,R,N,N,H,A,L,L,B,B,B,B,B
94103,2008-01,-0.3098952686411964,125314.569,125314.569,B,B,N,V,N,N,H,N,C,N,N,B,B,B,B,B
50616,2008-01,-0.0645783286552289,125212.4255,125212.4255,B,B,L,G,,N,N,N,A,L,L,,B,B,B,B
170019,2008-01,-0.2760713748100865,125131.1705,125131.1705,B,B,N,G,R,A,H,H,A,L,N,B,B,B,B,B
62987,2008-01,-0.2621692656039702,123123.1676,123123.1676,B,B,L,G,N,A,N,H,A,L,N,B,B,B,B,B
135496,2008-01,-0.3948212196583567,121212.0,121212.0,B,B,N,V,W,C,L,L,C,L,L,B,B,B,B,B
61957,2008-01,-0.2301587273410561,121115.5753,121115.5753,B,B,W,G,N,N,N,H,A,N,L,B,B,B,B,B
73119,2008-01,-0.1887858598497263,119784.0018,119784.0018,B,B,N,G,N,A,L,N,N,L,L,B,B,B,B,B
100283,2008-01,-0.3161772915582268,119717.0237,119717.0237,B,B,W,V,,N,,,C,N,L,,B,,,B
95745,2008-01,-0.4435900951446526,117949.2545,117949.2545,,B,W,,,C,L,N,N,N,N,,B,B,B,B
12007,2008-01,-0.2060675521093525,114913.3992,114913.3992,B,B,W,G,R,A,H,H,A,L,L,B,B,B,B,B
369647,2008-01,-0.1210019499963911,112692.8478,112692.8478,B,B,W,N,,A,L,L,C,L,L,,B,B,B,B
43618,2008-01,-0.0910792885369271,110692.4697,110692.4697,B,B,N,G,,A,,,C,L,N,,B,,,B
43750,2008-01,-0.2739749291823165,108816.9228,108816.9228,B,B,N,G,R,N,N,N,C,L,L,B,B,B,B,B
22859,2008-01,0.1079984000538019,105468.593,105468.593,B,B,N,G,R,N,H,N,N,L,L,B,B,B,B,B
257360,2008-01,-0.0863428714838663,104029.0315,104029.0315,B,B,N,N,,N,,,C,L,N,,B,,,B
98457,2008-01,-0.4033594827792429,102931.9348,102931.9348,B,B,W,G,W,A,L,L,A,N,H,B,B,B,B,B
102962,2008-01,-0.5064383590880726,100851.483,100851.483,,B,W,,R,C,L,H,C,H,H,B,B,B,B,B
54885,2008-01,-0.1797668341531182,98671.4235,98671.4235,B,B,N,G,R,C,H,N,C,L,L,B,B,B,B,B
250369,2008-01,-0.2337016330758516,97600.9253,97600.9253,B,B,W,G,R,A,N,H,N,L,L,B,B,B,B,B
98918,2008-01,-0.0862503281893979,97355.76,97355.76,B,B,N,N,,N,,,C,L,L,,B,,,B
98827,2008-01,-0.1487070451140976,96215.0983,96215.0983,B,B,L,G,W,N,L,N,C,L,N,B,B,B,B,B
14897,2008-01,0.0182328135336515,96027.103,96027.103,B,B,N,G,W,A,L,H,A,L,L,B,B,B,B,B
248083,2008-01,-0.2461080690348123,95378.2784,95378.2784,B,B,N,N,N,C,N,N,N,L,N,B,B,B,B,B
220724,2008-01,-0.3749386487049898,90746.1161,90746.1161,B,B,W,V,W,C,L,L,N,L,N,B,B,B,B,B
372076,2008-01,-0.1169194001563462,89954.1578,89954.1578,,B,W,,,A,L,,A,,L,,B,B,,B
98379,2008-01,-0.325161526017068,87421.719,87421.719,B,B,N,G,R,N,L,H,A,L,L,B,B,B,B,B
82150,2008-01,-0.2215748659813593,87006.9391,87006.9391,B,B,L,G,N,N,L,L,N,L,L,B,B,B,B,B
104232,2008-01,0.0324498559516286,86952.0,86952.0,B,B,W,G,,A,,,A,L,N,,B,,,B
109300,2008-01,-0.2709485226476565,86010.2585,86010.2585,B,B,N,N,N,N,N,N,C,L,N,B,B,B,B,B
26485,2008-01,-0.3636087000195404,84292.6179,84292.6179,B,B,L,G,,C,L,L,C,H,L,,B,B,B,B
171787,2008-01,-0.408740087308046,83491.9172,83491.9172,,B,L,,R,A,L,H,A,,N,B,B,B,B,B
98668,2008-01,0.0495764517167967,83461.334,83461.334,,,,,,N,,,C,,L,,B,,,B
225455,2008-01,-0.0124673410264749,82665.9575,82665.9575,B,B,W,N,W,A,L,N,C,N,N,B,B,B,B,B
86802,2008-01,-0.2643774895298071,82552.8,82552.8,S,B,W,N,,C,L,N,C,H,L,,B,B,B,B
52835,2008-01,-0.1972153745726357,82427.4,82427.4,B,B,N,G,N,N,H,N,N,L,L,B,B,B,B,B
369273,2008-01,-0.3029162749383364,81950.2778,81950.2778,B,B,W,G,N,A,L,H,A,N,N,B,B,B,B,B
269920,2008-01,-0.2092581875397663,81546.5442,81546.5442,B,B,W,G,R,N,H,N,N,N,L,B,B,B,B,B
153366,2008-01,-0.2669588980587043,80709.7667,80709.7667,B,B,N,G,W,A,N,H,N,N,L,B,B,B,B,B
257833,2008-01,-0.2711802186750579,80666.8026,80666.8026,B,B,W,G,W,N,L,N,C,H,L,B,B,B,B,B
174683,2008-01,-0.3239616751727591,80512.5047,80512.5047,B,B,W,N,,N,H,H,N,L,L,,B,B,B,B
9780,2008-01,-0.0309165789641753,79956.625,79956.625,,,,,N,A,L,L,A,,L,B,B,B,B,B
33750,2008-01,-0.2105722472704586,78863.4344,78863.4344,B,B,L,G,N,N,L,N,N,L,L,B,B,B,B,B
271523,2008-01,0.0478090640505359,78315.3658,78315.3658,B,B,W,N,N,A,N,H,N,N,L,B,B,B,B,B
40112,2008-01,-0.2139090550961525,78247.3698,78247.3698,B,B,W,N,W,C,L,L,N,L,L,B,B,B,B,B
159120,2008-01,-0.1300747361553131,74931.2121,74931.2121,B,B,N,G,N,N,N,N,N,L,N,B,B,B,B,B
215829,2008-01,-0.0096490957317888,74521.293,74521.293,B,B,N,G,W,N,L,L,C,L,L,B,B,B,B,B
97156,2008-01,-0.1903326398622463,73612.249,73612.249,B,B,N,G,N,A,N,H,A,L,N,B,B,B,B,B
354608,2008-01,0.0164942568058921,73468.71,73468.71,B,B,W,G,,A,,,C,L,L,,B,,,B
64535,2008-01,-0.1299397068244651,72775.0756,72775.0756,B,B,N,G,N,C,L,N,N,L,N,B,B,B,B,B
320945,2008-01,-0.0716246020137405,71391.5514,71391.5514,B,B,W,G,R,N,N,H,N,N,L,B,B,B,B,B
33723,2008-01,-0.2363623483098552,70331.3138,70331.3138,B,B,N,G,N,C,N,N,N,L,L,B,B,B,B,B
164888,2008-01,-0.1043044112848766,70113.535,70113.535,B,B,N,V,,N,,,C,L,L,,B,,,B
251664,2008-01,-0.2639963879607631,69353.8548,69353.8548,B,B,W,G,R,N,H,H,A,L,L,B,B,B,B,B
22104,2008-01,-0.3515671718445132,69244.1094,69244.1094,B,B,N,G,R,N,H,N,N,L,N,B,B,B,B,B
228346,2008-01,-0.1585351183567656,68952.5474,68952.5474,B,B,W,G,N,N,N,N,A,L,N,B,B,B,B,B
69503,2008-01,0.3850167145513916,67469.3257,67469.3257,S,B,N,V,W,C,L,H,N,H,H,B,B,B,B,B
12011,2008-01,-0.2514879454410551,67449.7775,67449.7775,B,B,W,G,N,N,N,N,C,N,L,B,B,B,B,B
106583,2008-01,-0.4406952410045033,67414.3824,67414.3824,B,B,W,N,W,N,L,N,N,N,N,B,B,B,B,B
229885,2008-01,-0.1957849689730965,66424.414,66424.414,,B,L,,R,A,L,H,A,,L,B,B,B,B,B
35222,2008-01,-0.3127559649617685,66011.5807,66011.5807,B,B,W,N,N,A,N,N,N,L,N,B,B,B,B,B
194371,2008-01,-0.2406384113524999,64988.8582,64988.8582,S,B,W,N,N,N,N,N,C,N,H,B,B,B,B,B
175018,2008-01,-0.1698445712368375,64500.3352,64500.3352,B,B,W,G,R,A,L,H,A,L,L,B,B,B,B,B
46009,2008-01,-0.3257020394869293,64322.2792,64322.2792,B,B,W,N,R,C,H,N,N,L,L,B,B,B,B,B
149899,2008-01,-0.3111824102734204,64297.6931,64297.6931,B,B,L,G,,A,N,H,A,L,L,,B,B,B,B
352354,2008-01,-0.375224482584964,63770.607,63770.607,,B,W,,W,A,L,H,A,,H,B,B,B,B,B
88770,2008-01,-0.2985320223697405,63089.868,63089.868,S,B,N,G,W,A,L,L,A,N,N,B,B,B,B,B
51380,2008-01,-0.2133129335139979,61722.232,61722.232,B,B,N,N,,N,,,C,L,L,,B,,,B
108074,2008-01,-0.2464650792172907,60296.9062,60296.9062,B,B,W,G,R,A,N,N,A,H,N,B,B,B,B,B
348129,2008-01,-0.234663413248508,60267.1744,60267.1744,B,B,N,G,N,N,N,N,N,L,N,B,B,B,B,B
245437,2008-01,-0.2044184027483335,60182.9429,60182.9429,B,B,N,V,,A,,,C,L,L,,B,,,B
71060,2008-01,0.103886381227332,60160.0,60160.0,B,B,W,G,R,N,H,N,N,L,L,B,B,B,B,B
172333,2008-01,-0.2627497297202523,59993.1809,59993.1809,S,B,W,G,,A,N,H,A,H,N,,B,B,B,B
93997,2008-01,-0.208274985493318,59821.4691,59821.4691,B,B,N,N,,N,L,N,C,H,N,,B,B,B,B
96577,2008-01,-0.3753491430772333,59492.6472,59492.6472,,B,W,,,A,L,L,A,H,L,,B,B,B,B
6484,2008-01,-0.2649838434135273,59349.4204,59349.4204,S,B,W,G,,,,,,H,H,,,,,
141851,2008-01,-0.1745277101946083,58161.0813,58161.0813,B,B,N,G,W,N,L,N,C,L,L,B,B,B,B,B
36073,2008-01,-0.3460562087386112,57720.0,57720.0,B,B,N,G,W,N,N,N,N,L,L,B,B,B,B,B
72607,2008-01,-0.0807944720936499,57375.7405,57375.7405,S,B,W,N,,N,,,C,L,L,,B,,,B
199485,2008-01,-0.3526945820635615,57325.6617,57325.6617,B,B,W,N,W,A,L,N,A,L,L,B,B,B,B,B
14268,2008-01,-0.2433720828204368,56819.2871,56819.2871,B,B,N,G,W,A,L,N,A,L,L,B,B,B,B,B
248186,2008-01,-0.1097375920400506,56116.5782,56116.5782,B,B,N,N,W,A,L,L,A,L,N,B,B,B,B,B
49138,2008-01,0.0349776524769149,55274.2805,55274.2805,B,B,N,G,R,N,H,N,C,L,L,B,B,B,B,B
214966,2008-01,-0.1988496209383324,55039.6048,55039.6048,S,B,W,N,N,A,N,H,N,L,N,B,B,B,B,B
121140,2008-01,-0.3487022731204878,54944.5824,54944.5824,B,B,N,G,N,A,N,H,A,L,N,S,S,S,S,S
134435,2008-01,-0.1303288484380647,54756.1408,54756.1408,B,B,N,G,R,N,N,H,A,L,L,B,B,B,B,B
86923,2008-01,-0.157118804894733,54191.7421,54191.7421,B,B,N,G,W,N,L,N,N,L,N,B,B,B,B,B
338882,2008-01,0.01173449165372,53836.3283,53836.3283,B,B,N,G,N,A,L,H,A,L,L,B,B,B,B,B
68332,2008-01,-0.1069772001686937,53339.8716,53339.8716,S,B,W,N,W,C,L,L,N,N,N,B,B,B,B,B
11019,2008-01,-0.0690726040443511,53090.295,53090.295,B,B,N,V,,N,,,C,L,L,,B,,,B
78250,2008-01,-0.0458812571776515,52110.5325,52110.5325,B,B,N,G,,N,N,N,C,L,L,,B,B,B,B
149537,2008-01,-0.3104309630249706,51850.0186,51850.0186,B,B,N,N,W,C,L,N,C,L,L,S,S,S,S,S
130382,2008-01,-0.0978848476860573,51681.0252,51681.0252,B,B,L,G,N,N,N,N,N,L,N,B,B,B,B,B
15214,2008-01,-0.1525546514605834,51458.5,51458.5,B,B,N,N,,N,,,C,L,L,,B,,,B
365,2008-01,-0.2773930876739559,50534.7953,50534.7953,S,B,W,G,N,A,L,N,N,N,L,B,B,B,B,B
