Month,BG,BN,BV,SG,SN,SV,n_BG,n_BN,n_BV,n_SG,n_SN,n_SV,SMB,HML
2009-08,0.019107429139439712,0.007448270242876777,0.00924312972139544,0.028997735438822794,0.03993638676794829,0.02685054353855911,13.0,12.0,5.0,76.0,105.0,84.0,0.019995278880539424,-0.006005745659153978
2009-09,0.06173754039194492,0.07173771145025097,0.18866595283532422,0.05230547366850523,0.0653600902635464,0.12267527850604762,13.0,12.0,5.0,76.0,104.0,84.0,-0.027266787413140287,0.09864910864046084
2009-10,-0.06148494714133238,-0.07324767894766837,-0.21431393817870945,-0.017510275543495078,-0.06112467776813425,-0.07001466052361949,15.0,10.0,3.0,72.0,105.0,84.0,0.02804883638868571,-0.05250438498012441
2009-11,0.0691168826394764,0.06527690107134394,0.0864240198901102,0.06866838601609597,0.09438490411365717,0.08482246747540989,15.0,10.0,3.0,72.0,105.0,84.0,0.014329753209466396,0.01615408145931392
2009-12,0.04588852692670011,0.026848818749845085,0.028116125152294908,0.04694014402116436,0.041798797401338066,0.05801376247527108,15.0,10.0,3.0,72.0,105.0,84.0,0.008000797872978613,0.011073618454106725
2010-01,-0.03019963829384166,-0.06623129398191371,-0.05707689662846705,0.015109791483356559,-0.03235420487257858,-0.03986239114862798,15.0,10.0,3.0,72.0,105.0,84.0,0.03959325944326668,-0.05497218263198454
2010-02,-0.018096555438390994,-0.01930656571391092,0.005447972183426984,0.008886151036867107,0.0036890576330532413,-0.00865485841883273,15.0,10.0,3.0,72.0,105.0,84.0,0.024989164911111132,-0.017541009455699835
2010-03,0.008286722683208328,0.05267594719227083,0.09344288499714157,0.06481059982574112,0.050072834207196826,0.06341147435397024,15.0,10.0,3.0,72.0,105.0,84.0,0.026960382078729396,-0.0013991254717708873
2010-04,0.006854103826152066,-0.018646183008360667,-0.01731325892085055,0.02056456845774256,0.01808321142483127,0.06582678862201953,15.0,10.0,3.0,72.0,105.0,84.0,0.025219929532391216,0.04526222016427697
2010-05,-0.04173019118664659,0.009054137755762756,-0.12625904831377324,-0.017269355355194044,-0.05695553084218446,-0.06590628942818798,15.0,10.0,3.0,72.0,104.0,84.0,-0.020774416383247334,-0.04863693407299394
2010-06,0.03461954957076142,0.055780136613751245,0.0657887734154849,0.05666368767322206,0.05173604061903966,0.037122428664775345,15.0,10.0,3.0,72.0,104.0,84.0,0.009000021053874527,-0.019541259008446714
2010-07,0.04759088485725513,-0.022882928042277977,0.03904314745129979,0.005360723823122009,0.02194724772202152,0.058406181890659,15.0,10.0,3.0,72.0,105.0,84.0,0.0013000073650831917,0.053045458067536994
2010-08,-0.01853047179779205,0.00345077619757567,0.010298871141184452,0.01504029815205379,0.0006792455170871527,0.05923958116348475,15.0,10.0,3.0,72.0,105.0,83.0,0.015399619634678662,0.04419928301143096
2010-09,0.10159193406058868,0.09663607100166062,0.16174713552373732,0.07042365214759508,0.06687120121206613,0.09484812077004785,15.0,10.0,3.0,72.0,105.0,83.0,-0.030466575851294045,0.024424468622452775
2010-10,0.00035267639211497337,-0.01964775791620418,-0.01893685518395699,-0.00010888190400708019,0.01165122226516133,0.04026274136224426,12.0,13.0,5.0,76.0,104.0,83.0,0.030012339477148237,0.01054104584508969
2010-11,-0.044882998570416686,-0.04863318021622464,-0.04756404329584146,-0.015509249104067762,-0.06699272872407672,-0.07887850550172851,12.0,13.0,5.0,76.0,104.0,83.0,-0.0067667537491300665,-0.03302515056154276
2010-12,0.07416588681777309,0.0450306135372273,-0.0029788712214252654,0.019189852402150653,0.004918846204143149,-0.008302779973440148,12.0,13.0,5.0,75.0,104.0,83.0,-0.03347057016690715,-0.05231869520739457
2011-01,-0.09126436391732119,-0.10253986621696706,-0.05590405650412285,-0.08461768632592931,-0.12635609848159607,-0.1030149165354214,12.0,13.0,5.0,75.0,104.0,83.0,-0.02142680490151189,0.008481538601853127
2011-02,-0.01783656924404968,-0.02362929335445735,-0.02939747419654738,-0.057024087542439345,-0.06909491876539366,-0.06490737797540153,12.0,13.0,5.0,75.0,104.0,83.0,-0.0400543491627267,-0.00972209769272994
2011-03,0.06734717614561236,0.10243147613472103,0.0702114854770473,0.06469211160296126,0.09061702623563749,0.09395753422915251,12.0,13.0,5.0,75.0,104.0,83.0,0.003092178103456855,0.01606486597881309
2011-04,-0.025687519894548736,-0.016127678591891733,-0.0003033687582069523,0.04742301243294488,0.01402734618310265,0.003853912699608497,12.0,13.0,5.0,75.0,104.0,82.0,0.035807612853434485,-0.009092474298497301
2011-05,-0.004881432940970173,-0.04350177078254637,-0.07483035304992879,0.02468048921338764,-0.03943272490455252,-0.05603494507893385,12.0,13.0,5.0,75.0,104.0,82.0,0.0174754586677822,-0.07533217720064006
2011-06,0.037088144376626046,-0.010058236340334405,0.01658027166252367,0.012948467526221367,-0.02384988541284599,-0.011811704244753746,12.0,13.0,5.0,74.0,104.0,82.0,-0.022107767276731225,-0.022634022242538746
2011-07,-0.049552636046214994,-0.023450018798878477,-0.04403030240784321,-0.02500744630895689,0.008776720703879618,0.0009945032068794089,12.0,13.0,5.0,74.0,104.0,82.0,0.03393224495157961,0.015762141577104042
2011-08,-0.08778402008789155,-0.07781387073733846,-0.12618265296338851,-0.04836647512682181,-0.08393494545111856,-0.1051614633076245,12.0,13.0,5.0,74.0,104.0,82.0,0.018105886634351216,-0.04759681052814983
2011-09,-0.005137243551106897,-0.0027623290496233814,-0.010644941488228485,-0.03409310171020386,-0.0013075856440611007,-0.01679499830601482,12.0,13.0,5.0,74.0,104.0,82.0,-0.01121705719044034,0.005895202733533727
