co_code,Month,monthly_ret,prev_mcap,Size_Label_annual,BM_Label,OP_Label,INV_Label,AT_Label,SG_Label,ACC_Label,Size_Label_monthly_mom,Mom_Label,weight_mom,Size_Label_monthly_vol,Vol_Label,weight_vol,Size_Label_monthly_str,Str_Label,weight_str,Month_str
1120,2019-10,-0.02848578757187814,168272.2561,S,N,N,N,N,H,A,S,N,168272.2561,S,L,168272.2561,S,H,168272.2561,2019-10
1120,2019-11,-0.0515254677034096,163480.7813,S,N,N,N,N,H,A,S,N,163480.7813,S,L,163480.7813,S,L,163480.7813,2019-11
1120,2019-12,0.003211060626941098,155086.2684,S,N,N,N,N,H,A,S,N,155086.2684,S,L,155086.2684,S,L,155086.2684,2019-12
1120,2020-01,0.07692835700475986,155581.4503,S,N,N,N,N,H,A,S,N,155581.4503,S,L,155581.4503,S,N,155581.4503,2020-01
1120,2020-02,0.007038899995378989,167531.8412,S,N,N,N,N,H,A,S,N,167531.8412,S,L,167531.8412,S,H,167531.8412,2020-02
1120,2020-03,-0.20743469418687221,168706.1298,S,N,N,N,N,H,A,S,N,168706.1298,S,L,168706.1298,S,H,168706.1298,2020-03
1120,2020-04,0.15441312404021157,131411.8555,S,N,N,N,N,H,A,S,N,131411.8555,S,L,131411.8555,S,N,131411.8555,2020-04
1120,2020-05,0.03468939491188694,151681.303,S,N,N,N,N,H,A,S,N,151681.303,S,L,151681.303,S,N,151681.303,2020-05
1120,2020-06,-0.034169877114216374,156934.9476,S,N,N,N,N,H,A,S,N,156934.9476,S,L,156934.9476,S,H,156934.9476,2020-06
1120,2020-07,0.029315476647176597,151568.1186,S,N,N,N,N,H,A,S,W,151568.1186,S,L,151568.1186,S,L,151568.1186,2020-07
1120,2020-08,0.0891416162953389,156020.04,S,N,N,N,N,H,A,S,N,156020.04,S,L,156020.04,S,N,156020.04,2020-08
1120,2020-09,0.026050128413485973,169932.2946,S,N,N,N,N,H,A,S,N,169932.2946,S,L,169932.2946,S,N,169932.2946,2020-09
1120,2020-10,-0.08077344641908268,174355.92,S,N,N,N,N,L,A,S,N,174355.92,S,L,174355.92,S,N,174355.92,2020-10
1120,2020-11,0.09240927037767488,160269.1727,S,N,N,N,N,L,A,S,N,160269.1727,S,L,160269.1727,S,L,160269.1727,2020-11
1120,2020-12,0.06363323370245544,175091.6188,S,N,N,N,N,L,A,S,N,175091.6188,S,L,175091.6188,S,N,175091.6188,2020-12
1120,2021-01,-0.010115827092381457,186221.4225,S,N,N,N,N,L,A,S,N,186221.4225,S,L,186221.4225,S,N,186221.4225,2021-01
1120,2021-02,-0.06896979732878605,184316.151,S,N,N,N,N,L,A,S,N,184316.151,S,L,184316.151,S,N,184316.151,2021-02
1120,2021-03,0.12850466125337534,171592.3331,S,N,N,N,N,L,A,S,N,171592.3331,S,L,171592.3331,S,L,171592.3331,2021-03
1120,2021-04,-0.09240221890587397,193611.4235,S,N,N,N,N,L,A,S,L,193611.4235,S,L,193611.4235,S,H,193611.4235,2021-04
1120,2021-05,0.034153701238517575,175695.2692,S,N,N,N,N,L,A,S,L,175695.2692,S,L,175695.2692,S,L,175695.2692,2021-05
1120,2021-06,0.11074094283525593,181722.3409,S,N,N,N,N,L,A,S,L,181722.3409,S,L,181722.3409,S,N,181722.3409,2021-06
1120,2021-07,-0.06534441092533316,201859.7399,S,N,N,N,N,L,A,S,L,201859.7399,S,L,201859.7399,S,H,201859.7399,2021-07
1120,2021-08,0.015091168593962978,188706.7643,S,N,N,N,N,L,A,S,L,188706.7643,S,N,188706.7643,S,L,188706.7643,2021-08
1120,2021-09,-0.03266465853369027,190668.628,S,N,N,N,N,L,A,S,L,190668.628,S,L,190668.628,S,N,190668.628,2021-09
1120,2021-10,-0.01921859737466347,184424.6195,S,N,N,A,L,N,N,S,L,184424.6195,S,N,184424.6195,S,L,184424.6195,2021-10
1120,2021-11,-0.010526827810502293,180873.4575,S,N,N,A,L,N,N,S,L,180873.4575,S,L,180873.4575,S,N,180873.4575,2021-11
1120,2021-12,-0.01317903077720628,178987.0501,S,N,N,A,L,N,N,S,L,178987.0501,S,L,178987.0501,S,N,178987.0501,2021-12
1120,2022-01,0.008707996185203015,176610.1768,S,N,N,A,L,N,N,S,L,176610.1768,S,L,176610.1768,S,L,176610.1768,2022-01
1120,2022-02,-0.14008863732951238,178171.1789,S,N,N,A,L,N,N,S,L,178171.1789,S,L,178171.1789,S,N,178171.1789,2022-02
1120,2022-03,-0.0008271944438663636,153195.145,S,N,N,A,L,N,N,S,L,153195.145,S,N,153195.145,S,L,153195.145,2022-03
1120,2022-04,0.19372477019642442,153053.6644,S,N,N,A,L,N,N,S,L,153053.6644,S,L,153053.6644,S,N,153053.6644,2022-04
1120,2022-05,0.17589943905035788,182736.2848,S,N,N,A,L,N,N,S,L,182736.2848,S,N,182736.2848,S,H,182736.2848,2022-05
1120,2022-06,-0.023696656349471823,214838.2228,S,N,N,A,L,N,N,S,N,214838.2228,S,N,214838.2228,S,H,214838.2228,2022-06
1120,2022-07,0.07869809292442631,209749.6388,S,N,N,A,L,N,N,S,N,209749.6388,S,N,209749.6388,S,H,209749.6388,2022-07
1120,2022-08,0.08712976489301716,226236.8395,S,N,N,A,L,N,N,S,W,226236.8395,S,N,226236.8395,S,N,226236.8395,2022-08
1120,2022-09,-0.03447153018449656,245945.0808,S,N,N,A,L,N,N,S,W,245945.0808,S,N,245945.0808,S,H,245945.0808,2022-09
1120,2022-10,0.0685833213216751,236668.6724,S,V,W,C,N,N,N,S,W,236668.6724,S,N,236668.6724,S,N,236668.6724,2022-10
1120,2022-11,0.006861192149597128,252943.6522,S,V,W,C,N,N,N,S,W,252943.6522,S,N,252943.6522,S,H,252943.6522,2022-11
1120,2022-12,-0.04995063733527949,254674.431,S,V,W,C,N,N,N,S,W,254674.431,S,N,254674.431,S,N,254674.431,2022-12
1120,2023-01,0.07119330617481778,241927.033,S,V,W,C,N,N,N,S,W,241927.033,S,N,241927.033,S,N,241927.033,2023-01
1120,2023-02,-0.03524238624420939,259140.5006,S,V,W,C,N,N,N,S,W,259140.5006,S,N,259140.5006,S,H,259140.5006,2023-02
1120,2023-03,0.09538131983152032,250010.2887,S,V,W,C,N,N,N,S,W,250010.2887,S,N,250010.2887,S,N,250010.2887,2023-03
1120,2023-04,-0.06354942042439637,273821.4661,S,V,W,C,N,N,N,S,W,273821.4661,S,N,273821.4661,S,H,273821.4661,2023-04
1120,2023-05,0.1273204140314601,256433.5059,S,V,W,C,N,N,N,S,W,256433.5059,S,N,256433.5059,S,L,256433.5059,2023-05
1120,2023-06,0.04433419006149153,289063.6379,S,V,W,C,N,N,N,S,N,289063.6379,S,L,289063.6379,S,H,289063.6379,2023-06
1120,2023-07,0.08052767488574597,301867.6282,S,V,W,C,N,N,N,S,W,301867.6282,S,L,301867.6282,S,N,301867.6282,2023-07
1120,2023-08,0.06851772773102849,326192.8516,S,V,W,C,N,N,N,S,W,326192.8516,S,N,326192.8516,S,N,326192.8516,2023-08
1120,2023-09,-0.045312194615332424,348527.9152,S,V,W,C,N,N,N,S,W,348527.9152,S,N,348527.9152,S,H,348527.9152,2023-09
1120,2023-10,0.0006265924558357394,331319.1637,S,N,N,A,N,H,A,S,W,331319.1637,S,N,331319.1637,S,L,331319.1637,2023-10
1120,2023-11,0.021600150840450416,331587.9768,S,N,N,A,N,H,A,S,N,331587.9768,S,N,331587.9768,S,H,331587.9768,2023-11
1120,2023-12,0.02709368449309668,338765.7569,S,N,N,A,N,H,A,S,N,338765.7569,S,L,338765.7569,S,L,338765.7569,2023-12
1120,2024-01,0.11330296091174841,347995.0051,S,N,N,A,N,H,A,S,N,347995.0051,S,L,347995.0051,S,L,347995.0051,2024-01
1120,2024-02,-0.11242905756125099,387406.7717,S,N,N,A,N,H,A,S,N,387406.7717,S,L,387406.7717,S,H,387406.7717,2024-02
1120,2024-03,0.07386239334322364,343844.9088,S,N,N,A,N,H,A,S,N,343844.9088,S,N,343844.9088,S,L,343844.9088,2024-03
1120,2024-04,-0.030051353702467698,369287.8286,S,N,N,A,N,H,A,S,L,369287.8286,S,N,369287.8286,S,H,369287.8286,2024-04
1120,2024-05,-0.03184610168154056,358153.309,S,N,N,A,N,H,A,S,N,358153.309,S,L,358153.309,S,L,358153.309,2024-05
1120,2024-06,0.1368977326743941,346749.9762,S,N,N,A,N,H,A,S,N,346749.9762,S,L,346749.9762,S,N,346749.9762,2024-06
1120,2024-07,0.10605014346397401,394122.3821,S,N,N,A,N,H,A,S,N,394122.3821,S,L,394122.3821,S,H,394122.3821,2024-07
1120,2024-08,-0.06704701361081622,435887.4419,S,N,N,A,N,H,A,S,N,435887.4419,S,L,435887.4419,S,H,435887.4419,2024-08
1120,2024-09,0.009603964026322354,405129.5692,S,N,N,A,N,H,A,S,N,405129.5692,S,N,405129.5692,S,L,405129.5692,2024-09
1120,2024-10,-0.11910520674894931,404674.4525,S,N,N,C,N,N,A,S,N,404674.4525,S,N,404674.4525,S,N,404674.4525,2024-10
1120,2024-11,-0.08401229719975611,356460.4833,S,N,N,C,N,N,A,S,L,356460.4833,S,N,356460.4833,S,L,356460.4833,2024-11
1120,2024-12,-0.027660767586810575,326551.3047,S,N,N,C,N,N,A,S,L,326551.3047,S,N,326551.3047,S,L,326551.3047,2024-12
1120,2025-01,0.08203599570868336,317536.557,S,N,N,C,N,N,A,S,L,317536.557,S,N,317536.557,S,N,317536.557,2025-01
1120,2025-02,-0.14654711212638427,343474.9538,S,N,N,C,N,N,A,S,L,343474.9538,S,N,343474.9538,S,H,343474.9538,2025-02
1120,2025-03,0.06700712716256652,293142.6123,S,N,N,C,N,N,A,S,N,293142.6123,S,N,293142.6123,S,L,293142.6123,2025-03
1120,2025-04,-0.04708060518825341,312781.8841,S,N,N,C,N,N,A,S,L,312781.8841,S,N,312781.8841,S,N,312781.8841,2025-04
1120,2025-05,0.09518144862786415,298055.92974,S,N,N,C,N,N,A,S,N,298055.92974,S,N,298055.92974,S,L,298055.92974,2025-05
1120,2025-06,-0.05377512728645173,326425.32222000003,S,N,N,C,N,N,A,S,N,326425.32222000003,S,N,326425.32222000003,S,H,326425.32222000003,2025-06
1120,2025-07,-0.05353797194076415,308871.76063,S,N,N,C,N,N,A,S,L,308871.76063,S,N,308871.76063,S,L,308871.76063,2025-07
1120,2025-08,-0.02435676874988868,292335.39106,S,N,N,C,N,N,A,S,L,292335.39106,S,N,292335.39106,S,N,292335.39106,2025-08
1120,2025-09,0.0042226541022889474,285215.04683,S,N,N,C,N,N,A,S,L,285215.04683,S,N,285215.04683,S,N,285215.04683,2025-09
1120,2025-10,0.06438933218804666,284935.08572,S,N,N,C,L,L,N,S,L,284935.08572,S,N,284935.08572,S,N,284935.08572,2025-10
1120,2025-11,0.18852887890230496,303281.87046,S,N,N,C,L,L,N,S,L,303281.87046,S,N,303281.87046,S,H,303281.87046,2025-11
1120,2025-12,0.040102524495753133,360459.26116,S,N,N,C,L,L,N,S,N,360459.26116,S,N,360459.26116,S,H,360459.26116,2025-12
1120,2026-01,-0.007093983872936249,374914.58647,S,N,N,C,L,L,N,S,N,374914.58647,S,N,374914.58647,S,H,374914.58647,2026-01
1120,2026-02,-0.03444473562919348,372254.95593,S,N,N,C,L,L,N,S,N,372254.95593,S,N,372254.95593,S,N,372254.95593,2026-02
1120,2026-03,-0.05582095522121466,359432.73709,S,N,N,C,L,L,N,S,N,359432.73709,S,N,359432.73709,S,L,359432.73709,2026-03
1120,2026-04,0.08606940958774723,339368.85754,S,N,N,C,L,L,N,S,N,339368.85754,S,N,339368.85754,S,H,339368.85754,2026-04
1120,2026-05,0.14026737791039134,368578.13335,S,N,N,C,L,L,N,S,W,368578.13335,S,L,368578.13335,S,N,368578.13335,2026-05
1120,2026-06,0.1282973400386913,420277.618332,S,N,N,C,L,L,N,S,N,420277.618332,S,N,420277.618332,S,H,420277.618332,2026-06
1120,2026-07,-0.09650883643614816,474198.128118,S,N,N,C,L,L,N,S,W,474198.128118,S,N,474198.128118,S,H,474198.128118,2026-07
2717,2007-10,-0.16990966978724975,31688.4874,S,,,,,,,,,,,,,,,,2007-10
2717,2007-11,0.3553152310712091,25907.4796,S,,,,,,,S,N,25907.4796,S,nan,25907.4796,S,L,25907.4796,2007-11
2717,2007-12,0.24806499942906823,35092.8587,S,,,,,,,S,N,35092.8587,S,nan,35092.8587,S,H,35092.8587,2007-12
2717,2008-01,-0.342872913594082,43850.015,S,,,,,,,S,N,43850.015,S,nan,43850.015,S,H,43850.015,2008-01
2717,2008-02,-0.08444699410100542,28626.6944,S,,,,,,,S,N,28626.6944,S,nan,28626.6944,S,L,28626.6944,2008-02
2717,2008-03,-0.2087572546383588,26078.7687,S,,,,,,,S,N,26078.7687,S,nan,26078.7687,S,L,26078.7687,2008-03
2717,2008-04,0.18384867891906587,21111.3842,S,,,,,,,S,L,21111.3842,S,H,21111.3842,S,N,21111.3842,2008-04
2717,2008-05,-0.1788774252044445,24729.8669,S,,,,,,,S,L,24729.8669,S,H,24729.8669,S,H,24729.8669,2008-05
2717,2008-06,-0.33388039112199674,19783.8935,S,,,,,,,S,L,19783.8935,S,H,19783.8935,S,L,19783.8935,2008-06
2717,2008-07,0.018178184402728226,12868.0952,S,,,,,,,S,L,12868.0952,S,H,12868.0952,S,L,12868.0952,2008-07
2717,2008-08,0.22860989165621382,12868.0952,S,,,,,,,S,L,12868.0952,S,H,12868.0952,S,N,12868.0952,2008-08
2717,2008-09,-0.30013684224048653,15929.8883,S,,,,,,,S,L,15929.8883,S,H,15929.8883,S,H,15929.8883,2008-09
2717,2008-10,,,,,,,,,,S,L,11626.2491,S,H,11626.2491,S,L,11626.2491,2008-10
2717,2009-10,-0.2161710927466317,42444.8019,S,,,,,,,,,,,,,,,,2009-10
2717,2009-11,0.1454943769222401,33075.7152,S,,,,,,,S,W,33075.7152,S,N,33075.7152,S,L,33075.7152,2009-11
2717,2009-12,0.09984437458751438,42057.7625,S,,,,,,,S,N,42057.7625,S,N,42057.7625,S,H,42057.7625,2009-12
2717,2010-01,0.016479381729341824,45195.3277,S,,,,,,,S,N,45195.3277,S,N,45195.3277,S,H,45195.3277,2010-01
2717,2010-02,-0.14396047782489363,45248.4987,S,,,,,,,S,N,45248.4987,S,N,45248.4987,S,H,45248.4987,2010-02
2717,2010-03,-0.004574367687320113,39506.0335,S,,,,,,,S,L,39506.0335,S,H,39506.0335,S,L,39506.0335,2010-03
2717,2010-04,-0.0016050648617602636,38974.3238,S,,,,,,,S,L,38974.3238,S,H,38974.3238,S,L,38974.3238,2010-04
2717,2010-05,0.07278724725900787,38176.7592,S,,,,,,,S,L,38176.7592,S,N,38176.7592,S,N,38176.7592,2010-05
2717,2010-06,0.21286716405014094,40994.8208,S,,,,,,,S,L,40994.8208,S,H,40994.8208,S,H,40994.8208,2010-06
2717,2010-07,-0.05072629102359494,50406.0831,S,,,,,,,S,L,50406.0831,S,H,50406.0831,S,H,50406.0831,2010-07
2717,2010-08,0.13253374821494424,47268.9957,S,,,,,,,S,N,47268.9957,S,H,47268.9957,S,L,47268.9957,2010-08
2717,2010-09,0.08816552252321919,53863.0777,S,,,,,,,S,L,53863.0777,S,H,53863.0777,S,H,53863.0777,2010-09
2717,2010-10,0.015956958218573458,58813.8485,S,G,,A,L,H,A,S,N,58813.8485,S,H,58813.8485,S,N,58813.8485,2010-10
2717,2010-11,0.18306356210216057,59669.852,S,G,,A,L,H,A,S,W,59669.852,S,N,59669.852,S,N,59669.852,2010-11
2717,2010-12,0.05665168076300797,72233.7878,S,G,,A,L,H,A,S,N,72233.7878,S,N,72233.7878,S,H,72233.7878,2010-12
2717,2011-01,-0.1526785035504714,75691.2224,S,G,,A,L,H,A,S,W,75691.2224,S,N,75691.2224,S,H,75691.2224,2011-01
2717,2011-02,-0.0011505037744903301,62878.4814,S,G,,A,L,H,A,S,W,62878.4814,S,H,62878.4814,S,L,62878.4814,2011-02
2717,2011-03,0.1563894604822451,62402.2238,S,G,,A,L,H,A,S,W,62402.2238,S,N,62402.2238,S,H,62402.2238,2011-03
2717,2011-04,0.016977085271076664,71392.8255,S,G,,A,L,H,A,S,W,71392.8255,S,N,71392.8255,S,H,71392.8255,2011-04
2717,2011-05,0.16774477838176938,72350.4044,S,G,,A,L,H,A,S,W,72350.4044,S,N,72350.4044,S,N,72350.4044,2011-05
2717,2011-06,0.09810829121432474,83473.0292,S,G,,A,L,H,A,S,W,83473.0292,S,N,83473.0292,S,H,83473.0292,2011-06
2717,2011-07,-0.034189338155385274,93428.2465,S,G,,A,L,H,A,S,W,93428.2465,S,N,93428.2465,S,H,93428.2465,2011-07
2717,2011-08,-0.07560711927891983,90235.9374,S,G,,A,L,H,A,S,W,90235.9374,S,N,90235.9374,S,N,90235.9374,2011-08
2717,2011-09,-0.016063281180332067,84017.0951,S,G,,A,L,H,A,S,W,84017.0951,S,N,84017.0951,S,N,84017.0951,2011-09
2717,2011-10,-0.006046304721675,82224.637,S,G,W,C,N,H,C,S,W,82224.637,S,N,82224.637,S,N,82224.637,2011-10
2717,2011-11,-0.15789392311004968,80734.4817,S,G,W,C,N,H,C,S,W,80734.4817,S,H,80734.4817,S,L,80734.4817,2011-11
2717,2011-12,-0.08410170839920428,67589.1838,S,G,W,C,N,H,C,S,W,67589.1838,S,H,67589.1838,S,L,67589.1838,2011-12
2717,2012-01,0.07211449379475088,62588.1238,S,G,W,C,N,H,C,S,N,62588.1238,S,N,62588.1238,S,N,62588.1238,2012-01
2717,2012-02,-0.14212551578500265,66420.0498,S,G,W,C,N,H,C,S,W,66420.0498,S,N,66420.0498,S,N,66420.0498,2012-02
2717,2012-03,0.17396074744188983,57744.9952,S,G,W,C,N,H,C,S,N,57744.9952,S,N,57744.9952,S,L,57744.9952,2012-03
2717,2012-04,-0.06159689120787315,68016.6856,S,G,W,C,N,H,C,S,L,68016.6856,S,N,68016.6856,S,H,68016.6856,2012-04
2717,2012-05,-0.04553746577205542,63599.3265,S,G,W,C,N,H,C,S,N,63599.3265,S,N,63599.3265,S,L,63599.3265,2012-05
2717,2012-06,0.12336515095441958,61523.7,S,G,W,C,N,H,C,S,L,61523.7,S,N,61523.7,S,N,61523.7,2012-06
2717,2012-07,0.08830156553185109,67806.5272,S,G,W,C,N,H,C,S,L,67806.5272,S,N,67806.5272,S,H,67806.5272,2012-07
2717,2012-08,-0.06325949225439942,73714.3172,S,G,W,C,N,H,C,S,L,73714.3172,S,N,73714.3172,S,H,73714.3172,2012-08
2717,2012-09,0.28971329533933154,68555.5114,S,G,W,C,N,H,C,S,N,68555.5114,S,N,68555.5114,S,L,68555.5114,2012-09
2717,2012-10,-0.10021051640533696,87892.2493,S,,,,,,,S,N,87892.2493,S,N,87892.2493,S,H,87892.2493,2012-10
2717,2012-11,0.016777035167890197,80285.5532,S,,,,,,,S,N,80285.5532,S,H,80285.5532,S,L,80285.5532,2012-11
2717,2012-12,-0.02206044573027477,83484.6692,S,,,,,,,S,N,83484.6692,S,H,83484.6692,S,N,83484.6692,2012-12
2717,2013-01,-0.07987958011673846,80931.2733,S,,,,,,,S,N,80931.2733,S,H,80931.2733,S,L,80931.2733,2013-01
2717,2013-02,-0.1173662699139244,76618.4883,S,,,,,,,S,N,76618.4883,S,H,76618.4883,S,L,76618.4883,2013-02
2717,2013-03,0.03629148169731544,69483.7577,S,,,,,,,S,N,69483.7577,S,H,69483.7577,S,N,69483.7577,2013-03
2717,2013-04,0.006572011322570459,71453.7952,S,,,,,,,S,N,71453.7952,S,H,71453.7952,S,H,71453.7952,2013-04
2717,2013-05,-0.03438286039176852,72092.7263,S,,,,,,,S,N,72092.7263,S,H,72092.7263,S,N,72092.7263,2013-05
2717,2013-06,-0.07216266065828114,69004.5593,S,,,,,,,S,N,69004.5593,S,H,69004.5593,S,N,69004.5593,2013-06
2717,2013-07,-0.16201742196023305,64907.3595,S,,,,,,,S,N,64907.3595,S,H,64907.3595,S,N,64907.3595,2013-07
2717,2013-08,-0.1593621224213192,53406.1374,S,,,,,,,S,L,53406.1374,S,H,53406.1374,S,L,53406.1374,2013-08
2717,2013-09,0.19248321511661115,44939.9601,S,,,,,,,S,L,44939.9601,S,H,44939.9601,S,L,44939.9601,2013-09
2717,2013-10,0.09001683106121172,53778.938,S,,,,,,,S,L,53778.938,S,N,53778.938,S,H,53778.938,2013-10
2717,2013-11,0.05572556671748874,56973.7264,S,,,,,,,S,L,56973.7264,S,N,56973.7264,S,N,56973.7264,2013-11
2717,2013-12,0.07805156972955851,59369.8177,S,,,,,,,S,L,59369.8177,S,N,59369.8177,S,N,59369.8177,2013-12
2717,2014-01,-0.21027762495575686,64589.5065,S,,,,,,,S,L,64589.5065,S,N,64589.5065,S,N,64589.5065,2014-01
2717,2014-02,0.02753599943391216,51064.581,S,,,,,,,S,N,51064.581,S,H,51064.581,S,L,51064.581,2014-02
2717,2014-03,0.06707131356857987,52236.0312,S,,,,,,,S,L,52236.0312,S,H,52236.0312,S,N,52236.0312,2014-03
2717,2014-04,-0.11647842569894218,55484.1433,S,,,,,,,S,L,55484.1433,S,N,55484.1433,S,N,55484.1433,2014-04
2717,2014-05,0.12596278325081767,50052.874,S,,,,,,,S,L,50052.874,S,N,50052.874,S,L,50052.874,2014-05
2717,2014-06,0.13995022326649287,54845.1704,S,,,,,,,S,L,54845.1704,S,N,54845.1704,S,N,54845.1704,2014-06
2717,2014-07,-0.038300882344828424,63524.5517,S,,,,,,,S,L,63524.5517,S,H,63524.5517,S,H,63524.5517,2014-07
2717,2014-08,-0.09818030137055,62461.8503,S,,,,,,,S,L,62461.8503,S,N,62461.8503,S,N,62461.8503,2014-08
2717,2014-09,-0.013079332768788254,57190.9266,S,,,,,,,S,N,57190.9266,S,N,57190.9266,S,L,57190.9266,2014-09
2717,2014-10,0.08059723906376215,57350.6778,S,,,,,,,S,L,57350.6778,S,N,57350.6778,S,N,57350.6778,2014-10
2717,2014-11,0.12369336788940011,61291.2072,S,,,,,,,S,L,61291.2072,S,N,61291.2072,S,H,61291.2072,2014-11
2717,2014-12,0.03492433689395935,69491.7684,S,,,,,,,S,L,69491.7684,S,N,69491.7684,S,H,69491.7684,2014-12
2717,2015-01,0.19036539899421845,71888.0363,S,,,,,,,S,L,71888.0363,S,N,71888.0363,S,N,71888.0363,2015-01
2717,2015-02,0.06717109741286342,84545.9511,S,,,,,,,S,L,84545.9511,S,N,84545.9511,S,H,84545.9511,2015-02
2717,2015-03,-0.03205504078376009,90565.9211,S,,,,,,,S,N,90565.9211,S,N,90565.9211,S,H,90565.9211,2015-03
2717,2015-04,-0.08095893069961069,87323.5914,S,,,,,,,S,N,87323.5914,S,N,87323.5914,S,N,87323.5914,2015-04
2717,2015-05,0.3289715984194417,80184.2618,S,,,,,,,S,N,80184.2618,S,N,80184.2618,S,L,80184.2618,2015-05
2717,2015-06,0.04299953994775341,107897.7252,S,,,,,,,S,N,107897.7252,S,H,107897.7252,S,H,107897.7252,2015-06
2717,2015-07,0.08669624119164898,113337.9932,S,,,,,,,S,W,113337.9932,S,H,113337.9932,S,H,113337.9932,2015-07
2717,2015-08,-0.09059641376695615,123675.356,S,,,,,,,S,W,123675.356,S,H,123675.356,S,H,123675.356,2015-08
2717,2015-09,0.02415893477828135,111161.8412,S,,,,,,,S,W,111161.8412,S,H,111161.8412,S,N,111161.8412,2015-09
2717,2015-10,0.0188805074725793,113350.6009,S,,,,,,,S,W,113350.6009,S,H,113350.6009,S,N,113350.6009,2015-10
2717,2015-11,0.01637739101752289,112924.2705,S,,,,,,,S,W,112924.2705,S,H,112924.2705,S,N,112924.2705,2015-11
2717,2015-12,-0.051677516588767625,115215.7965,S,,,,,,,S,W,115215.7965,S,H,115215.7965,S,N,115215.7965,2015-12
2717,2016-01,-0.0787922126596069,108238.574,S,,,,,,,S,W,108238.574,S,H,108238.574,S,L,108238.574,2016-01
2717,2016-02,-0.2566978032786261,97260.1662,S,,,,,,,S,W,97260.1662,S,H,97260.1662,S,N,97260.1662,2016-02
2717,2016-03,0.29961951692042965,72212.3426,S,,,,,,,S,W,72212.3426,S,H,72212.3426,S,L,72212.3426,2016-03
2717,2016-04,0.04516083081026112,92410.4812,S,,,,,,,S,N,92410.4812,S,H,92410.4812,S,H,92410.4812,2016-04
2717,2016-05,-0.016981881832096812,96460.7676,S,,,,,,,S,W,96460.7676,S,H,96460.7676,S,N,96460.7676,2016-05
2717,2016-06,0.09163045971806794,94115.8649,S,,,,,,,S,N,94115.8649,S,H,94115.8649,S,N,94115.8649,2016-06
2717,2016-07,0.04353570628704029,104134.9944,S,,,,,,,S,N,104134.9944,S,H,104134.9944,S,H,104134.9944,2016-07
2717,2016-08,-0.03751438578632971,109730.7848,S,,,,,,,S,N,109730.7848,S,H,109730.7848,S,N,109730.7848,2016-08
2717,2016-09,-0.057571421581733784,105153.8529,S,,,,,,,S,N,105153.8529,S,H,105153.8529,S,L,105153.8529,2016-09
2717,2016-10,0.07789179914804434,99237.9494,S,G,,C,H,L,A,S,N,99237.9494,S,H,99237.9494,S,L,99237.9494,2016-10
2717,2016-11,-0.06932657201185122,106592.8565,S,G,,C,H,L,A,S,L,106592.8565,S,H,106592.8565,S,H,106592.8565,2016-11
2717,2016-12,-0.06097682691903772,97159.3887,S,G,,C,H,L,A,S,L,97159.3887,S,H,97159.3887,S,N,97159.3887,2016-12
2717,2017-01,0.007639595228701834,90230.853,S,G,,C,H,L,A,S,L,90230.853,S,H,90230.853,S,L,90230.853,2017-01
2717,2017-02,0.15856497987418616,89488.0896,S,G,,C,H,L,A,S,L,89488.0896,S,H,89488.0896,S,L,89488.0896,2017-02
2717,2017-03,0.13427614718772563,102865.9993,S,G,,C,H,L,A,S,N,102865.9993,S,H,102865.9993,S,H,102865.9993,2017-03
2717,2017-04,-0.11715975381349653,114591.6573,S,G,,C,H,L,A,S,N,114591.6573,S,N,114591.6573,S,H,114591.6573,2017-04
2717,2017-05,-0.11541731337667738,101373.6429,S,G,,C,H,L,A,S,N,101373.6429,S,N,101373.6429,S,L,101373.6429,2017-05
2717,2017-06,-0.04254811147367876,90130.0628,S,G,,C,H,L,A,S,L,90130.0628,S,N,90130.0628,S,L,90130.0628,2017-06
2717,2017-07,0.02544809231062861,85386.3753,S,G,,C,H,L,A,S,L,85386.3753,S,N,85386.3753,S,L,85386.3753,2017-07
2717,2017-08,-0.0455753852915749,88797.5663,S,G,,C,H,L,A,S,L,88797.5663,S,N,88797.5663,S,N,88797.5663,2017-08
2717,2017-09,-0.09890182928224467,84748.1349,S,G,,C,H,L,A,S,L,84748.1349,S,N,84748.1349,S,N,84748.1349,2017-09
2717,2017-10,0.04508733100196061,79791.1685,S,G,R,A,N,L,N,S,L,79791.1685,S,N,79791.1685,S,L,79791.1685,2017-10
2717,2017-11,0.05721020570218838,82776.0085,S,G,R,A,N,L,N,S,L,82776.0085,S,N,82776.0085,S,N,82776.0085,2017-11
2717,2017-12,0.00828406784444935,86933.4641,S,G,R,A,N,L,N,S,L,86933.4641,S,N,86933.4641,S,H,86933.4641,2017-12
2717,2018-01,-0.07600356633865724,87413.1705,S,G,R,A,N,L,N,S,L,87413.1705,S,N,87413.1705,S,N,87413.1705,2018-01
2717,2018-02,-0.014985508491407451,80164.2735,S,G,R,A,N,L,N,S,L,80164.2735,S,N,80164.2735,S,L,80164.2735,2018-02
2717,2018-03,-0.05558213565724002,78458.6506,S,G,R,A,N,L,N,S,L,78458.6506,S,N,78458.6506,S,N,78458.6506,2018-03
2717,2018-04,0.06616549207598976,131190.5184,S,G,R,A,N,L,N,S,L,131190.5184,S,L,131190.5184,S,N,131190.5184,2018-04
2717,2018-05,-0.04151548417654716,138831.7907,S,G,R,A,N,L,N,S,L,138831.7907,S,L,138831.7907,S,N,138831.7907,2018-05
